Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	401.00	3,277	0.0	1.0	4	76%	0	0	0
Buy Amazing Books	419.00	3,558	18.0	1.0449	3	51%	0	0	0
uRead-Store	436.00	25,152	35.0	1.0873	4.5	92%	1	0	1
Amazing_Buy	477.00	17,790	76.0	1.1895	4.5	95%	1	0	0
FOUNTAINHEAD	431.00	98	30.0	1.0748	4.5	91%	0	0	0
Sri Ganesha Books	431.00	382	30.0	1.0748	4	82%	0	0	0
MK BOOKS INDIA	599.00	2,249	198.0	1.4938	2.5	34%	0	0	0
Bookswagon	839.00	6,387	438.0	2.0923	4	70%	0	0	0
Sunrise Book store	941.00	1,359	540.0	2.3466	3.5	61%	0	0	0
Sunrise Book store	877.00	1,359	476.0	2.187	3.5	61%	0	0	0
