Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	212.00	1,299,265	12.0	1.06	4.5	92%	1	1	1
uRead-Store	212.00	25,141	12.0	1.06	4.5	92%	1	0	0
Repro Books-On-Demand	213.00	8,430	13.0	1.065	4.5	94%	1	0	0
Amazing Buy	250.00	183,788	50.0	1.25	5	98%	1	0	0
Book store01	230.00	14	30.0	1.15	3.5	57%	0	0	0
BOOKS MASTER	221.00	22	21.0	1.105	4	77%	0	0	0
Suryan Books	200.00	39	0.0	1.0	4.5	95%	0	0	0
A Mind's Bookstore	200.00	1,409	0.0	1.0	4.5	89%	0	0	0
ScribbleGraffito	205.00	29	5.0	1.025	4.5	91%	0	0	0
Sunrise Book store	216.00	1,358	16.0	1.08	3.5	61%	0	0	0
ScribbleGraffito	207.50	29	7.5	1.0375	4.5	91%	0	0	0
Resource book store	213.00	1	13.0	1.065	5	100%	0	0	0
Abhinav Books Store	220.00	60	20.0	1.1	3	53%	0	0	0
Abhinav Books Store	225.00	60	25.0	1.125	3	53%	0	0	0
Skycart	250.00	479	50.0	1.25	4.5	90%	0	0	0
Books-a-zillion	225.00	89	25.0	1.125	4	82%	0	0	0
A to Z Book House	250.00	1,275	50.0	1.25	3	46%	0	0	0
Bookswagon	1363.00	6,387	1163.0	6.815	4	70%	0	0	0
B2A UK	1523.00	6,928	1323.0	7.615	4.5	83%	0	0	0
