Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
JustBuyBooks	575.00	27	0.0	1.0	3.5	70%	0	0	0
Yashoda Jagannath Books & Gifts	649.00	25	74.0	1.1287	4.5	88%	0	0	1
Cloudtail India	691.00	1,299,323	116.0	1.2017	4.5	92%	1	1	0
Atlantic Publishers and Distributors	888.00	14,541	313.0	1.5443	4.5	94%	0	0	0
Peacockbooks	943.00	2,801	368.0	1.64	4.5	92%	0	0	0
Bookswagon	1119.00	6,390	544.0	1.9461	4	70%	0	0	0
Sunrise Book store	977.00	1,360	402.0	1.6991	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1187.00	14,541	612.0	2.0643	4.5	94%	0	0	0
Bookswagon	1191.00	6,390	616.0	2.0713	4	70%	0	0	0
Fast Media 2	1616.23	6,006	1041.23	2.8108	4	72%	0	0	0
Bookswagon	1191.00	6,390	616.0	2.0713	4	70%	0	0	0
Sunrise Book store	1305.00	1,360	730.0	2.2696	3.5	61%	0	0	0
Sunrise Book store	1165.00	1,360	590.0	2.0261	3.5	61%	0	0	0
