Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ENVYBOOKCENTRE	699.00	5	0.0	1.0	4	80%	0	0	0
Repro Books-On-Demand	790.00	8,430	91.0	1.1302	4.5	94%	1	0	1
Cloudtail India	799.00	1,299,271	100.0	1.1431	4.5	92%	1	1	0
Bookswagon	893.00	6,387	194.0	1.2775	4	70%	0	0	0
ReproIndia	879.00	924	180.0	1.2575	4	79%	0	0	0
Peacockbooks	922.00	2,801	223.0	1.319	4.5	92%	0	0	0
dealstar	983.00	6,600	284.0	1.4063	4.5	85%	0	0	0
Atlantic Publishers and Distributors	896.00	14,540	197.0	1.2818	4.5	94%	0	0	0
Fast Media 2	1101.00	6,006	402.0	1.5751	4	72%	0	0	0
MK BOOKS INDIA	1175.00	2,248	476.0	1.681	2.5	34%	0	0	0
Bookswagon	981.00	6,387	282.0	1.4034	4	70%	0	0	0
Peacockbooks	1065.00	2,801	366.0	1.5236	4.5	92%	0	0	0
Atlantic Publishers and Distributors	1194.00	14,540	495.0	1.7082	4.5	94%	0	0	0
INFINITE BOOKS	1203.00	288	504.0	1.721	5	99%	0	0	0
Sunrise Book store	1029.00	1,359	330.0	1.4721	3.5	61%	0	0	0
B2A UK	1316.00	6,928	617.0	1.8827	4.5	83%	0	0	0
Sunrise Book store	1139.00	1,359	440.0	1.6295	3.5	61%	0	0	0
Fast Media 2	1337.86	6,006	638.86	1.914	4	72%	0	0	0
B2A UK	1349.00	6,928	650.0	1.9299	4.5	83%	0	0	0
SmartGlobal	1623.00	213	924.0	2.3219	3	49%	0	0	0
Bookswagon	909.00	6,387	210.0	1.3004	4	70%	0	0	0
Bookswagon	1165.00	6,387	466.0	1.6667	4	70%	0	0	0
Bookswagon	1238.00	6,387	539.0	1.7711	4	70%	0	0	0
Sunrise Book store	1145.00	1,359	446.0	1.6381	3.5	61%	0	0	0
Bookswagon	1610.00	6,387	911.0	2.3033	4	70%	0	0	0
Sunrise Book store	1567.00	1,359	868.0	2.2418	3.5	61%	0	0	0
Sunrise Book store	1750.00	1,359	1051.0	2.5036	3.5	61%	0	0	0
Fast Media 2	1869.30	6,006	1170.3	2.6742	4	72%	0	0	0
