Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Om Sakthi Books International	106.60	43	0.0	1.0	3.5	58%	0	0	0
World500	170.00	3,254	63.4	1.5947	4	76%	0	0	0
PUSTAKALAY	175.00	20	68.4	1.6417	4.5	85%	1	0	1
uRead-Store	177.76	25,132	71.16	1.6675	4.5	92%	1	0	0
SP books	190.00	86	83.4	1.7824	4	67%	0	0	0
Amazing_Buy	220.00	17,785	113.4	2.0638	4.5	95%	1	0	0
Eternal_Books	224.00	2	117.4	2.1013	5	100%	0	0	0
Inetrade India	150.75	3,252	44.15	1.4142	4	75%	0	0	0
Goodread Bookstore	187.00	579	80.4	1.7542	5	97%	0	0	0
Book store01	240.00	11	133.4	2.2514	3	45%	0	0	0
The Bookhive	200.00	43	93.4	1.8762	4	80%	0	0	0
Royal500	288.00	878	181.4	2.7017	4.5	92%	0	0	0
BW ENTERPRISES	200.00	44	93.4	1.8762	4	79%	0	0	0
Skycart	225.00	479	118.4	2.1107	4.5	90%	0	0	0
Booksmandi	210.00	2,531	103.4	1.97	4.5	89%	0	0	0
W S Retaill	231.00	34	124.4	2.167	3.5	69%	0	0	0
Sunrise Book store	1158.00	1,356	1051.4	10.863	3.5	61%	0	0	0
