Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
professtional education products	519.00	12	100.0	1.2387	4.5	91%	0	0	0
ALLBOOKS123	419.00	9	0.0	1.0	5	100%	0	0	0
Aadhya Bookshop	520.00		101.0	1.2411			0	0	0
MVD_Sales	530.00	9	111.0	1.2649	4	78%	1	0	1
Indian Retail 2017	650.00	12	231.0	1.5513	4	75%	0	0	0
P R Publishers & Distributors	700.00	11	281.0	1.6706	4	73%	1	0	0
Anmol Books Enterprises	725.00	34	306.0	1.7303	4.5	91%	1	0	0
Future Book Shop	729.00	13	310.0	1.7399	5	100%	0	0	0
Best offers 19	720.00		301.0	1.7184			0	0	0
BOOK CRAFT	749.00	3	330.0	1.7876	5	100%	0	0	0
Marvel Book Store	799.00		380.0	1.9069			0	0	0
Pullman books	800.00		381.0	1.9093			0	0	0
Sawhney Book Sales	799.00	4	380.0	1.9069	5	100%	0	0	0
Savvy Enterprise	1250.00	11	831.0	2.9833	2.5	36%	0	0	0
anubhav books	1424.00	5	1005.0	3.3986	4	60%	0	0	0
Avantika Book Zone	1515.00		1096.0	3.6158			0	0	0
ALL INDIA BOOK STORE	2786.00	9	2367.0	6.6492	3.5	67%	0	0	0
Bookswagon	3585.00	6,375	3166.0	8.5561	4	70%	0	0	0
Atlantic Publishers and Distributors	3738.00	14,537	3319.0	8.9212	4.5	94%	0	0	0
Peacockbooks	3811.00	2,800	3392.0	9.0955	4.5	92%	0	0	0
MK BOOKS INDIA	3910.00	2,245	3491.0	9.3317	2.5	34%	0	0	0
B2A UK	3977.00	6,928	3558.0	9.4916	4.5	83%	0	0	0
Bookswagon	4114.00	6,375	3695.0	9.8186	4	70%	0	0	0
Sunrise Book store	4254.00	1,356	3835.0	10.1527	3.5	61%	0	0	0
INFINITE BOOKS	5102.46	282	4683.46	12.1777	5	99%	0	0	0
