Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Vibrant Publishers, India	599.00	66	0.0	1.0	5	100%	1	0	1
Cloudtail India	842.00	1,299,156	243.0	1.4057	4.5	92%	1	1	0
Repro Books-On-Demand	949.00	8,424	350.0	1.5843	4.5	94%	1	0	0
Bookswagon	1313.00	6,375	714.0	2.192	4	70%	0	0	0
Atlantic Publishers and Distributors	1358.00	14,537	759.0	2.2671	4.5	94%	0	0	0
Peacockbooks	1317.00	2,800	718.0	2.1987	4.5	92%	0	0	0
Bookswagon	1396.00	6,375	797.0	2.3306	4	70%	0	0	0
B2A UK	1650.00	6,928	1051.0	2.7546	4.5	83%	0	0	0
ALL INDIA BOOK STORE	1595.00	9	996.0	2.6628	3.5	67%	0	0	0
Fast Media 2	2246.36	6,005	1647.36	3.7502	4	72%	0	0	0
Peacockbooks	1473.00	2,800	874.0	2.4591	4.5	92%	0	0	0
