Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Lot Book	662.00	176	36.0	1.0575	4.5	89%	0	0	0
iTippi Book	626.00	108	0.0	1.0	4.5	91%	0	0	0
Cloudtail India	698.00	1,299,156	72.0	1.115	4.5	92%	1	1	1
Global Book Store	699.00	623	73.0	1.1166	5	99%	1	0	0
uRead-Store	771.00	25,127	145.0	1.2316	4.5	92%	1	0	0
Inetrade India	804.92	3,249	178.92	1.2858	4	75%	0	0	0
Atlantic Publishers and Distributors	1088.00	14,537	462.0	1.738	4.5	94%	0	0	0
Peacockbooks	1140.00	2,800	514.0	1.8211	4.5	92%	0	0	0
Bookswagon	1218.00	6,375	592.0	1.9457	4	70%	0	0	0
Sunrise Book store	1183.00	1,356	557.0	1.8898	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1268.00	14,537	642.0	2.0256	4.5	94%	0	0	0
Bookswagon	1263.00	6,375	637.0	2.0176	4	70%	0	0	0
Sunrise Book store	1235.00	1,356	609.0	1.9728	3.5	61%	0	0	0
Sunrise Book store	1404.00	1,356	778.0	2.2428	3.5	61%	0	0	0
Fast Media 2	1712.40	6,005	1086.4	2.7355	4	72%	0	0	0
D R	1778.00	12,168	1152.0	2.8403	4	82%	0	0	0
