Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
examcenter	349.00	17	24.0	1.0738	4	71%	0	0	0
Cloudtail India	411.00	1,299,297	86.0	1.2646	4.5	92%	1	1	1
BPO book	325.00	17	0.0	1.0	3	57%	0	0	0
Mishra Medical Book Distributors	330.00	16	5.0	1.0154	4.5	88%	0	0	0
JAYESH BOOK STORE	354.00		29.0	1.0892			0	0	0
Mittal Books India	468.00	15,729	143.0	1.44	4.5	95%	1	0	0
nomargin	398.00	19	73.0	1.2246	3	59%	0	0	0
All India Book House	510.00	2,957	185.0	1.5692	4.5	93%	1	0	0
KOTHARI BOOKS	470.00	86	145.0	1.4462	4.5	89%	0	0	0
KKD BOOK STORE	410.00		85.0	1.2615			0	0	0
Dipa Books	525.00	22	200.0	1.6154	3.5	59%	1	0	0
EStore	550.00	47	225.0	1.6923	3.5	64%	0	0	0
ALL MEDICAL BOOKS DISTRIBUTORS	472.00	169	147.0	1.4523	3	48%	0	0	0
UNIVERSAL BOOK SHOWROOMS	479.00	1,081	154.0	1.4738	4	80%	0	0	0
Universal Books House	430.00	1	105.0	1.3231	5	100%	0	0	0
ALL INDIA BOOK STORE	485.00	9	160.0	1.4923	3.5	67%	0	0	0
Best Price_	520.00	224	195.0	1.6	4	82%	0	0	0
SSV Medical Books	525.00	2	200.0	1.6154	3	50%	0	0	0
Shivansh book service	525.00	1	200.0	1.6154	3	0%	0	0	0
BookAdda	550.00	365	225.0	1.6923	3	46%	0	0	0
BPO book	430.00	17	105.0	1.3231	3	57%	1	0	0
Medical Book World India	499.00	705	174.0	1.5354	4.5	94%	0	0	0
Paras Medical Books	510.00	1,401	185.0	1.5692	4	80%	0	0	0
Lagniappe Enterprises	595.00	13	270.0	1.8308	2.5	38%	0	0	0
