Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	508.00	1,299,233	0.0	1.0	4.5	92%	1	1	1
BOOK CENTRE	509.00	862	1.0	1.002	4	81%	0	0	0
Crossword Bookstores Ltd	650.00	2,475	142.0	1.2795	4	74%	0	0	0
uRead-Store	652.00	25,136	144.0	1.2835	4.5	92%	1	0	0
Comma365	646.00	2,242	138.0	1.2717	4.5	95%	0	0	0
Bookflow	719.10	3,100	211.1	1.4156	3.5	67%	0	0	0
RSONS	664.00	481	156.0	1.3071	4.5	84%	0	0	0
HERITAGE PUBLISHERS	759.00	783	251.0	1.4941	4.5	94%	0	0	0
Sunrise Book store	699.00	1,358	191.0	1.376	3.5	61%	0	0	0
Books-a-zillion	719.10	89	211.1	1.4156	4	82%	0	0	0
SansRack	799.00	1,050	291.0	1.5728	4.5	94%	0	0	0
Books-a-zillion	799.00	89	291.0	1.5728	4	82%	0	0	0
