Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	560.00	1,299,158	0.0	1.0	4.5	92%	1	1	1
BOOKS & EQUIPMENT DISTRIBUTORS	560.00	83	0.0	1.0	4.5	89%	0	0	0
Comma365	692.00	2,242	132.0	1.2357	4.5	95%	0	0	0
MK BOOKS INDIA	740.00	2,245	180.0	1.3214	2.5	34%	0	0	0
O_Store	606.80	593	46.8	1.0836	4.5	87%	0	0	0
BooksRaja	675.00	171	115.0	1.2054	4.5	85%	0	0	0
Sunrise Book store	651.00	1,356	91.0	1.1625	3.5	61%	0	0	0
radhika A communication	703.00	29	143.0	1.2554	4	78%	0	0	0
V5MARK	679.00	8	119.0	1.2125	4	75%	0	0	0
Booksmandi	703.00	2,530	143.0	1.2554	4.5	89%	0	0	0
Ebookstore	840.00	522	280.0	1.5	4.5	85%	0	0	0
Books-a-zillion	740.00	89	180.0	1.3214	4	82%	0	0	0
ALL INDIA BOOK STORE	786.00	9	226.0	1.4036	3.5	67%	0	0	0
ASIAN TREASURES	916.00	18	356.0	1.6357	4.5	94%	0	0	0
SAI BOOKS	732.00	181	172.0	1.3071	3	46%	0	0	0
The Grand_Store	810.00	10	250.0	1.4464	3	50%	0	0	0
Book eHub	1052.00	32	492.0	1.8786	4	74%	0	0	0
Speedy_Books	1138.00	489	578.0	2.0321	4.5	80%	0	0	0
