Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	543.00	1,299,301	0.0	1.0	4.5	92%	1	1	1
Atlantic Publishers and Distributors	612.00	14,540	69.0	1.1271	4.5	94%	0	0	0
Bookswagon	616.00	6,386	73.0	1.1344	4	70%	0	0	0
Sunrise Book store	592.00	1,360	49.0	1.0902	3.5	61%	0	0	0
Sunrise Book store	719.00	1,360	176.0	1.3241	3.5	61%	0	0	0
SmartGlobal	1291.00	213	748.0	2.3775	3	49%	0	0	0
D R	1524.00	12,169	981.0	2.8066	4	82%	0	0	0
Fast Media 2	1800.59	6,006	1257.59	3.316	4	72%	0	0	0
etohfa	2067.00	23	1524.0	3.8066	5	100%	0	0	0
Sunrise Book store	671.00	1,360	128.0	1.2357	3.5	61%	0	0	0
