Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
B2A UK	4106.00	6,928	126.0	1.0317	4.5	83%	0	0	1
Atlantic Publishers and Distributors	3980.00	14,537	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	4054.00	2,800	74.0	1.0186	4.5	92%	0	0	0
Bookswagon	4339.00	6,375	359.0	1.0902	4	70%	0	0	0
Sunrise Book store	4676.00	1,356	696.0	1.1749	3.5	61%	0	0	0
Atlantic Publishers and Distributors	4908.00	14,537	928.0	1.2332	4.5	94%	0	0	0
INFINITE BOOKS	5138.34	282	1158.34	1.291	5	99%	0	0	0
SmartGlobal	5304.00	212	1324.0	1.3327	3	50%	0	0	0
Fast Media 2	5328.67	6,005	1348.67	1.3389	4	72%	0	0	0
D R	6792.00	12,168	2812.0	1.7065	4	82%	0	0	0
Bookswagon	4940.00	6,375	960.0	1.2412	4	70%	0	0	0
Sunrise Book store	4869.00	1,356	889.0	1.2234	3.5	61%	0	0	0
Bookswagon	6445.00	6,375	2465.0	1.6193	4	70%	0	0	0
Sunrise Book store	6317.00	1,356	2337.0	1.5872	3.5	61%	0	0	0
