Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	407.00	17,789	0.0	1.0	4.5	95%	1	0	0
uRead-Store	407.00	25,141	0.0	1.0	4.5	92%	1	0	1
World500	407.00	3,269	0.0	1.0	4	76%	0	0	0
Buy Amazing Books	599.00	3,557	192.0	1.4717	3	51%	0	0	0
ET Book Distributor	599.00		192.0	1.4717			0	0	0
Bookswagon	991.00	6,387	584.0	2.4349	4	70%	0	0	0
Sunrise Book store	963.00	1,359	556.0	2.3661	3.5	61%	0	0	0
B2A UK	1215.00	6,928	808.0	2.9853	4.5	83%	0	0	0
etohfa	2627.00	23	2220.0	6.4545	5	100%	0	0	0
Sunrise Book store	1233.00	1,359	826.0	3.0295	3.5	61%	0	0	0
Sunrise Book store	1145.00	1,359	738.0	2.8133	3.5	61%	0	0	0
