Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	459.00	17,783	0.0	1.0	4.5	95%	1	0	1
uRead-Store	459.00	25,131	0.0	1.0	4.5	92%	1	0	0
PKS RETAIL	460.00	4	1.0	1.0022	5	100%	0	0	0
Read factor	461.00	1,517	2.0	1.0044	3.5	67%	0	0	0
World500	468.00	3,248	9.0	1.0196	4	76%	0	0	0
Inetrade India	477.87	3,250	18.87	1.0411	4	75%	0	0	0
Mumbai gift corner	573.00	717	114.0	1.2484	4.5	90%	0	0	0
Sri Ganesha Books	503.00	382	44.0	1.0959	4	82%	0	0	0
FOUNTAINHEAD	503.00	98	44.0	1.0959	4.5	91%	0	0	0
AskTech Books	523.00	2	64.0	1.1394	2.5	50%	0	0	0
A Mind's Bookstore	510.00	1,409	51.0	1.1111	4.5	89%	0	0	0
MK BOOKS INDIA	594.00	2,247	135.0	1.2941	2.5	34%	0	0	0
MONOBO BOOKS	510.00	117	51.0	1.1111	4.5	86%	0	0	0
O_Store	524.25	593	65.25	1.1422	4.5	87%	0	0	0
Book Selection Centre	520.00	136	61.0	1.1329	4.5	96%	0	0	0
SBM Enterprises	524.25	48	65.25	1.1422	4	75%	0	0	0
Goodread Bookstore	615.00	579	156.0	1.3399	5	97%	1	0	0
Comma365	576.00	2,242	117.0	1.2549	4.5	95%	0	0	0
ReadAhead	629.00	213	170.0	1.3704	4	79%	0	0	0
Bookflow	629.10	3,100	170.1	1.3706	3.5	67%	0	0	0
The Bookhive	559.20	43	100.2	1.2183	4	80%	0	0	0
Suryan Books	559.00	39	100.0	1.2179	4.5	95%	0	0	0
BW ENTERPRISES	545.00	44	86.0	1.1874	4	79%	0	0	0
fairdealenterprise	524.25	41	65.25	1.1422	2.5	34%	0	0	0
W S Retaill	645.00	34	186.0	1.4052	3.5	69%	0	0	0
S B T books	647.00	113	188.0	1.4096	4.5	88%	0	0	0
BooksRaja	577.00	171	118.0	1.2571	4.5	85%	0	0	0
Booknow	545.00	898	86.0	1.1874	4	80%	0	0	0
Rama BOOKS	545.22	6	86.22	1.1878	3.5	67%	0	0	0
Darth Vader	573.00	61	114.0	1.2484	4	77%	0	0	0
Skycart	580.00	479	121.0	1.2636	4.5	90%	0	0	0
BSK Book	659.00	159	200.0	1.4357	3.5	60%	0	0	0
ScribbleGraffito	580.17	29	121.17	1.264	4.5	91%	0	0	0
HERITAGE PUBLISHERS	664.00	783	205.0	1.4466	4.5	94%	0	0	0
Suraj Trading - Express Delivery	568.00	48	109.0	1.2375	3	53%	0	0	0
Sunrise Book store	542.00	1,356	83.0	1.1808	3.5	61%	0	0	0
CNA Bookstore	520.00	477	61.0	1.1329	4.5	95%	0	0	0
CrossWord Books	643.00	116	184.0	1.4009	5	95%	0	0	0
Shreeganesh16	623.00	27	164.0	1.3573	4.5	83%	0	0	0
Buy Amazing Books	699.00	3,536	240.0	1.5229	3	51%	0	0	0
famous_Books	699.00	3	240.0	1.5229	5	100%	0	0	0
Santusti Enterprises	699.00	26	240.0	1.5229	4	81%	0	0	0
BookInc	630.00	17	171.0	1.3725	4.5	94%	0	0	0
Book store01	679.00	11	220.0	1.4793	3	45%	0	0	0
BookAdda	636.00	365	177.0	1.3856	3	47%	0	0	0
MEETA BOOKS	629.00	47	170.0	1.3704	2.5	36%	0	0	0
Books-a-zillion	629.10	89	170.1	1.3706	4	82%	0	0	0
BOOKKR	699.00	5	240.0	1.5229	3.5	60%	0	0	0
Browsers' Lounge	666.00	122	207.0	1.451	4.5	96%	0	0	0
Kushii Radiance Bookshop	665.00	63	206.0	1.4488	4.5	84%	0	0	0
ReadAhead	629.00	213	170.0	1.3704	4	79%	0	0	0
Bookflow	629.10	3,100	170.1	1.3706	3.5	67%	0	0	0
W S Retaill	645.00	34	186.0	1.4052	3.5	69%	0	0	0
amazingbuy_	699.00	1	240.0	1.5229	5	100%	0	0	0
A to Z Book House	699.00	1,275	240.0	1.5229	3	46%	0	0	0
Ginni Books	705.70	9	246.7	1.5375	4.5	89%	0	0	0
Ambe Books	705.70	2	246.7	1.5375	3	50%	0	0	0
ROSHAN COLLECTION	778.92		319.92	1.697			0	0	0
SAI BOOKS	692.00	181	233.0	1.5076	3	46%	0	0	0
INFINITE BOOKS	1914.99	283	1455.99	4.1721	5	99%	0	0	0
Bookflow	629.10	3,100	170.1	1.3706	3.5	67%	0	0	0
S B T books	650.00	113	191.0	1.4161	4.5	88%	0	0	0
BSK Book	659.00	159	200.0	1.4357	3.5	60%	0	0	0
CrossWord Books	643.00	116	184.0	1.4009	5	95%	0	0	0
BookInc	630.00	17	171.0	1.3725	4.5	94%	0	0	0
BOOKKR	699.00	5	240.0	1.5229	3.5	60%	0	0	0
SAI BOOKS	692.00	181	233.0	1.5076	3	46%	0	0	0
