Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	245.00	1,532	0.0	1.0	3.5	67%	0	0	0
Cloudtail India	322.00	1,299,285	77.0	1.3143	4.5	92%	1	1	1
Essay Shopping Malls	331.00	52	86.0	1.351	4	75%	0	0	0
Bala Book Center	350.00	11	105.0	1.4286	3	45%	0	0	0
MK BOOKS INDIA	350.00	2,249	105.0	1.4286	2.5	34%	0	0	0
Browsers' Lounge	342.00	122	97.0	1.3959	4.5	96%	0	0	0
Atlantic Publishers and Distributors	488.00	14,540	243.0	1.9918	4.5	94%	0	0	0
Peacockbooks	543.00	2,801	298.0	2.2163	4.5	92%	0	0	0
Atlantic Publishers and Distributors	699.00	14,540	454.0	2.8531	4.5	94%	0	0	0
Sunrise Book store	583.00	1,359	338.0	2.3796	3.5	61%	0	0	0
Peacockbooks	661.00	2,801	416.0	2.698	4.5	92%	0	0	0
