Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
delhiopenbooks	400.00	139	0.0	1.0	3.5	59%	0	0	0
Bargain Book	470.00	265	70.0	1.175	4.5	98%	0	0	1
SRBOOKWORLD	489.00	404	89.0	1.2225	4.5	93%	0	0	0
RSONS	443.00	481	43.0	1.1075	4.5	84%	0	0	0
Inetrade India	456.07	3,254	56.07	1.1402	4	75%	0	0	0
SBM Enterprises	443.26	48	43.26	1.1081	4	75%	0	0	0
BooksRaja	440.00	171	40.0	1.1	4.5	85%	0	0	0
Skycart	500.00	479	100.0	1.25	4.5	90%	0	0	0
Comma365	537.00	2,242	137.0	1.3425	4.5	95%	0	0	0
CrossWord Books	551.00	116	151.0	1.3775	5	95%	0	0	0
RSONS	459.00	481	59.0	1.1475	4.5	84%	0	0	0
Book store01	599.00	14	199.0	1.4975	3.5	57%	0	0	0
amazingbuy_	549.00	1	149.0	1.3725	5	100%	0	0	0
Books-a-zillion	539.10	89	139.1	1.3478	4	82%	0	0	0
Rajiv Book House	540.00	371	140.0	1.35	4.5	93%	0	0	0
SAI BOOKS	593.00	181	193.0	1.4825	3	46%	0	0	0
uRead-Store	999.00	25,144	599.0	2.4975	4.5	92%	1	0	0
