Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	306.00	25,135	0.0	1.0	4.5	92%	1	0	0
Cloudtail India	306.00	1,299,230	0.0	1.0	4.5	92%	1	1	1
dealstar	733.00	6,596	427.0	2.3954	4.5	85%	0	0	0
Atlantic Publishers and Distributors	732.00	14,538	426.0	2.3922	4.5	94%	0	0	0
Peacockbooks	787.00	2,801	481.0	2.5719	4.5	92%	0	0	0
Bookswagon	851.00	6,381	545.0	2.781	4	70%	0	0	0
Sunrise Book store	828.00	1,358	522.0	2.7059	3.5	61%	0	0	0
B2A UK	1199.00	6,928	893.0	3.9183	4.5	83%	0	0	0
D R	2241.00	12,168	1935.0	7.3235	4	82%	0	0	0
etohfa	2384.00	23	2078.0	7.7908	5	100%	0	0	0
Bookswagon	851.00	6,381	545.0	2.781	4	70%	0	0	0
Sunrise Book store	889.00	1,358	583.0	2.9052	3.5	61%	0	0	0
