Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	253.00	25,133	38.0	1.1767	4.5	92%	1	0	0
Cloudtail India	253.00	1,299,184	38.0	1.1767	4.5	92%	1	1	1
MK BOOKS INDIA	299.00	2,247	84.0	1.3907	2.5	34%	0	0	0
Inetrade India	228.25	3,252	13.25	1.0616	4	75%	0	0	0
Books-Haat	215.00	663	0.0	1.0	4.5	90%	0	0	0
Books-a-zillion	299.00	89	84.0	1.3907	4	82%	0	0	0
Atlantic Publishers and Distributors	540.00	14,538	325.0	2.5116	4.5	94%	0	0	0
Bookswagon	643.00	6,379	428.0	2.9907	4	70%	0	0	0
Peacockbooks	595.00	2,801	380.0	2.7674	4.5	92%	0	0	0
Sunrise Book store	692.00	1,356	477.0	3.2186	3.5	61%	0	0	0
Sunrise Book store	636.00	1,356	421.0	2.9581	3.5	61%	0	0	0
Bookswagon	807.00	6,379	592.0	3.7535	4	70%	0	0	0
Atlantic Publishers and Distributors	885.00	14,538	670.0	4.1163	4.5	94%	0	0	0
Sunrise Book store	775.00	1,356	560.0	3.6047	3.5	61%	0	0	0
B2A UK	1036.00	6,928	821.0	4.8186	4.5	83%	0	0	0
etohfa	2047.00	23	1832.0	9.5209	5	100%	0	0	0
