Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	482.00	17,787	0.0	1.0	4.5	95%	1	0	0
uRead-Store	482.00	25,138	0.0	1.0	4.5	92%	1	0	1
Book Wise Darya Ganj	558.00	1,098	76.0	1.1577	4.5	89%	0	0	0
aspire india	600.00	331	118.0	1.2448	4	73%	1	0	0
Bookflow	608.13	3,100	126.13	1.2617	3.5	68%	0	0	0
Comma365	576.00	2,242	94.0	1.195	4.5	95%	0	0	0
HERITAGE PUBLISHERS	664.00	783	182.0	1.3776	4.5	94%	0	0	0
Sunrise Book store	542.00	1,358	60.0	1.1245	3.5	61%	0	0	0
BOOK CENTRE	632.00	862	150.0	1.3112	4	81%	0	0	0
Books-a-zillion	629.10	89	147.1	1.3052	4	82%	0	0	0
Bookflow	629.10	3,100	147.1	1.3052	3.5	68%	0	0	0
aspire india	550.00	331	68.0	1.1411	4	73%	0	0	0
aspire india	559.00	331	77.0	1.1598	4	73%	0	0	0
Sunrise Book store	542.00	1,358	60.0	1.1245	3.5	61%	0	0	0
A to Z Book House	699.00	1,275	217.0	1.4502	3	46%	0	0	0
