Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BOOKS PLAZA	300.00	159	0.0	1.0	4	72%	0	0	0
Read factor	395.00	1,531	95.0	1.3167	3.5	67%	0	0	0
World500	407.00	3,270	107.0	1.3567	4	76%	0	0	0
Goodread Bookstore	539.00	579	239.0	1.7967	5	97%	1	0	1
Royal500	549.00	882	249.0	1.83	4.5	92%	0	0	0
Skycart	500.00	479	200.0	1.6667	4.5	90%	0	0	0
A to Z Book House	599.00	1,275	299.0	1.9967	3	46%	0	0	0
Bookswagon	779.00	6,387	479.0	2.5967	4	70%	0	0	0
Sunrise Book store	828.00	1,359	528.0	2.76	3.5	61%	0	0	0
B2A UK	1200.00	6,928	900.0	4.0	4.5	83%	0	0	0
Bookswagon	785.00	6,387	485.0	2.6167	4	70%	0	0	0
Sunrise Book store	747.00	1,359	447.0	2.49	3.5	61%	0	0	0
Sunrise Book store	777.00	1,359	477.0	2.59	3.5	61%	0	0	0
etohfa	2412.00	23	2112.0	8.04	5	100%	0	0	0
