Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	208.00	1,299,229	0.0	1.0	4.5	92%	1	1	1
uRead-Store	208.00	25,135	0.0	1.0	4.5	92%	1	0	0
R-our Book	224.00	1,304	16.0	1.0769	4	78%	0	0	0
Amazing_Buy	272.00	17,787	64.0	1.3077	4.5	95%	1	0	0
Goodread Bookstore	215.00	579	7.0	1.0337	5	97%	0	0	0
RSONS	221.00	481	13.0	1.0625	4.5	84%	0	0	0
Comma365	267.00	2,242	59.0	1.2837	4.5	95%	0	0	0
Crossword Bookstores Ltd	239.00	2,475	31.0	1.149	4	74%	0	0	0
Sunrise Book store	241.00	1,358	33.0	1.1587	3.5	61%	0	0	0
Skycart	254.00	479	46.0	1.2212	4.5	90%	0	0	0
RSONS	249.00	481	41.0	1.1971	4.5	84%	0	0	0
Books-a-zillion	269.10	89	61.1	1.2938	4	82%	0	0	0
A to Z Book House	299.00	1,275	91.0	1.4375	3	46%	0	0	0
Sunrise Book store	832.00	1,358	624.0	4.0	3.5	61%	0	0	0
