Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
OM SAI RAM BOOK AGENCY	399.00		0.0	1.0			0	0	0
Cloudtail India	480.00	1,299,264	81.0	1.203	4.5	92%	1	1	1
Mittal Books India	575.00	15,728	176.0	1.4411	4.5	95%	1	0	0
raj pustak mandir jpr	520.00	28	121.0	1.3033	5	100%	0	0	0
BookAdda	625.00	365	226.0	1.5664	3	46%	0	0	0
Sunrise Book store	585.00	1,358	186.0	1.4662	3.5	61%	0	0	0
Books-a-zillion	625.00	89	226.0	1.5664	4	82%	0	0	0
compare price	595.00	58	196.0	1.4912	4	76%	0	0	0
ALL BOOKS GALLERY	550.00	71	151.0	1.3784	4.5	93%	0	0	0
ilandlo Services Pvt Ltd	840.00	1	441.0	2.1053	2	0%	0	0	0
