Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	339.00	3,248	0.0	1.0	4	76%	0	0	0
Govinda Book House	339.00	15	0.0	1.0	3.5	73%	0	0	0
uRead-Store	349.00	25,131	10.0	1.0295	4.5	92%	1	0	1
Buy Amazing Books	349.00	3,536	10.0	1.0295	3	51%	0	0	0
Amazing_Buy	382.00	17,783	43.0	1.1268	4.5	95%	1	0	0
MK BOOKS INDIA	424.00	2,247	85.0	1.2507	2.5	34%	0	0	0
ReadAhead	449.00	213	110.0	1.3245	4	79%	0	0	0
Bookflow	449.10	3,100	110.1	1.3248	3.5	67%	0	0	0
Comma365	415.00	2,242	76.0	1.2242	4.5	95%	0	0	0
Book Selection Centre	374.00	136	35.0	1.1032	4.5	96%	0	0	0
The Bookhive	399.20	43	60.2	1.1776	4	80%	0	0	0
BW ENTERPRISES	399.00	44	60.0	1.177	4	79%	0	0	0
ScribbleGraffito	414.17	29	75.17	1.2217	4.5	91%	0	0	0
Santusti Enterprises	499.00	26	160.0	1.472	4	81%	0	0	0
Booksmandi	400.00	2,530	61.0	1.1799	4.5	89%	0	0	0
Browsers' Lounge	449.10	122	110.1	1.3248	4.5	96%	0	0	0
Abhinav Books Store	459.00	60	120.0	1.354	3	54%	0	0	0
DARPAN	499.00	33	160.0	1.472	4.5	85%	0	0	0
Kushii Radiance Bookshop	475.00	63	136.0	1.4012	4.5	84%	0	0	0
A to Z Book House	499.00	1,275	160.0	1.472	3	46%	0	0	0
Bookflow	449.10	3,100	110.1	1.3248	3.5	67%	0	0	0
Maitry book Agency	499.00	139	160.0	1.472	3.5	68%	0	0	0
