Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	560.00	1,299,285	0.0	1.0	4.5	92%	1	1	1
Amazing_Buy	661.89	17,789	101.89	1.1819	4.5	95%	1	0	0
Inetrade India	586.89	3,255	26.89	1.048	4	75%	0	0	0
BW ENTERPRISES	616.00	44	56.0	1.1	4	79%	0	0	0
The Bookhive	639.20	43	79.2	1.1414	4	80%	0	0	0
Atlantic Publishers and Distributors	773.00	14,540	213.0	1.3804	4.5	94%	1	0	0
A to Z Book House	799.00	1,275	239.0	1.4268	3	46%	0	0	0
Booksmandi	799.00	2,531	239.0	1.4268	4.5	89%	0	0	0
Peacockbooks	1222.00	2,801	662.0	2.1821	4.5	92%	0	0	0
Bookswagon	1333.00	6,387	773.0	2.3804	4	70%	0	0	0
Atlantic Publishers and Distributors	1148.00	14,540	588.0	2.05	4.5	94%	0	0	0
Sunrise Book store	1461.00	1,359	901.0	2.6089	3.5	61%	0	0	0
Sunrise Book store	1312.00	1,359	752.0	2.3429	3.5	61%	0	0	0
