Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Fast Media 2	1219.77	6,005	55.77	1.0479	4	72%	0	0	0
Atlantic Publishers and Distributors	1164.00	14,537	0.0	1.0	4.5	94%	0	0	1
Peacockbooks	1238.00	2,800	74.0	1.0636	4.5	92%	0	0	0
Atlantic Publishers and Distributors	1467.00	14,537	303.0	1.2603	4.5	94%	0	0	1
INFINITE BOOKS	1533.97	282	369.97	1.3178	5	99%	0	0	0
JustBuyBooks	1541.00	26	377.0	1.3239	3.5	69%	0	0	0
Fast Media 2	1958.71	6,005	794.71	1.6827	4	72%	0	0	0
RCPL Book$ Masion	2710.00		1546.0	2.3282			0	0	0
