Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	231.00	1,517	0.0	1.0	3.5	67%	0	0	0
Trans Infopreneur Inc	301.00	217	70.0	1.303	4.5	94%	0	0	1
R-our Book	262.00	1,304	31.0	1.1342	4	78%	0	0	0
Bookflow	304.50	3,100	73.5	1.3182	3.5	67%	0	0	0
ABRB	310.00	60	79.0	1.342	4	82%	0	0	0
SachinVentures	313.00	6	82.0	1.355	4.5	83%	0	0	0
Amazing_Buy	315.00	17,781	84.0	1.3636	4.5	95%	1	0	0
uRead-Store	315.00	25,127	84.0	1.3636	4.5	92%	1	0	0
Book Wise Darya Ganj	315.00	1,097	84.0	1.3636	4.5	89%	0	0	0
Essay Shopping Malls	331.00	52	100.0	1.4329	4	75%	0	0	0
Mumbai gift corner	333.00	717	102.0	1.4416	4.5	90%	0	0	0
killer,sbooks	336.00	18	105.0	1.4545	5	100%	0	0	0
aspire india	340.00	331	109.0	1.4719	4	73%	1	0	0
HERITAGE PUBLISHERS	345.00	783	114.0	1.4935	4.5	94%	0	0	0
Inetrade India	272.62	3,249	41.62	1.1802	4	75%	0	0	0
Goodread Bookstore	350.00	579	119.0	1.5152	5	97%	1	0	0
Randomindia	270.00	9	39.0	1.1688	3.5	67%	0	0	0
MK BOOKS INDIA	350.00	2,245	119.0	1.5152	2.5	34%	0	0	0
RSONS	258.00	481	27.0	1.1169	4.5	84%	0	0	0
Sri Ganesha Books	252.00	382	21.0	1.0909	4	82%	0	0	0
FOUNTAINHEAD	252.00	98	21.0	1.0909	4.5	91%	0	0	0
Royal500	363.00	875	132.0	1.5714	4.5	92%	0	0	0
Sunrise Book store	283.00	1,356	52.0	1.2251	3.5	61%	0	0	0
BooksRaja	281.00	171	50.0	1.2165	4.5	85%	0	0	0
A Mind's Bookstore	255.00	1,409	24.0	1.1039	4.5	89%	0	0	0
ScribbleGraffito	287.00	29	56.0	1.2424	4.5	91%	0	0	0
S B T books	323.00	113	92.0	1.3983	4.5	88%	0	0	0
W S Retaill	323.00	34	92.0	1.3983	3.5	69%	0	0	0
CrossWord Books	322.00	116	91.0	1.3939	5	95%	0	0	0
Skycart	297.00	479	66.0	1.2857	4.5	90%	0	0	0
Bookswagon	271.00	6,375	40.0	1.1732	4	70%	0	0	0
GBD BOOKS	280.00	232	49.0	1.2121	4	68%	0	0	0
SBM Enterprises	276.50	48	45.5	1.197	4	75%	0	0	0
Booknow	273.00	898	42.0	1.1818	4	80%	0	0	0
Okhla Book Distributor	245.00	59	14.0	1.0606	4.5	95%	0	0	0
Darth Vader	289.00	61	58.0	1.2511	4	77%	0	0	0
Suryan Books	280.00	39	49.0	1.2121	4.5	95%	0	0	0
Wish Your Book	304.50		73.5	1.3182			0	0	0
Starmark	315.00	2,139	84.0	1.3636	3.5	68%	0	0	0
BOOKKR	350.00	5	119.0	1.5152	3.5	60%	0	0	0
BookAdda	312.00	365	81.0	1.3506	3	47%	0	0	0
Resource book store	298.00	1	67.0	1.29	5	100%	0	0	0
Future Compass	287.00	32	56.0	1.2424	4.5	93%	0	0	0
V5MARK	267.00	8	36.0	1.1558	4	75%	0	0	0
BookInc	326.00	17	95.0	1.4113	4.5	94%	0	0	0
Abhinav Books Store	308.00	60	77.0	1.3333	3	54%	0	0	0
Book store01	380.00	11	149.0	1.645	3	45%	0	0	0
International Book Centre	299.00	56	68.0	1.2944	4	71%	0	0	0
S R BOOKS	350.00	62	119.0	1.5152	4.5	94%	0	0	0
Books-a-zillion	315.00	89	84.0	1.3636	4	82%	0	0	0
aspire india	280.00	331	49.0	1.2121	4	73%	0	0	0
ScribbleGraffito	290.50	29	59.5	1.2576	4.5	91%	0	0	0
CrossWord Books	322.00	116	91.0	1.3939	5	95%	0	0	0
SN Square	385.00	59	154.0	1.6667	4	75%	0	0	0
A to Z Book House	350.00	1,275	119.0	1.5152	3	46%	0	0	0
Amazing BookS	280.00	106	49.0	1.2121	3	54%	0	0	0
NS DISTRIBUTOR	350.00	7	119.0	1.5152	4	86%	0	0	0
Rajiv Book House	430.00	371	199.0	1.8615	4.5	93%	0	0	0
SAI BOOKS	346.00	181	115.0	1.4978	3	46%	0	0	0
etohfa	3294.00	23	3063.0	14.2597	5	100%	0	0	0
BooksRaja	291.00	171	60.0	1.2597	4.5	85%	0	0	0
RSONS	291.00	481	60.0	1.2597	4.5	84%	0	0	0
Abhinav Books Store	315.00	60	84.0	1.3636	3	54%	0	0	0
Books-a-zillion	350.00	89	119.0	1.5152	4	82%	0	0	0
SAI BOOKS	346.00	181	115.0	1.4978	3	46%	0	0	0
SAI BOOKS	350.00	181	119.0	1.5152	3	46%	0	0	0
