Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	740.00	1,299,238	40.0	1.0571	4.5	92%	1	1	1
anubhav books	786.00	5	86.0	1.1229	4	60%	0	0	0
AMAZING BOOKS WORLDWIDE	700.00	179	0.0	1.0	5	100%	0	0	0
uRead-Store	819.00	25,138	119.0	1.17	4.5	92%	1	0	0
Mittal Books India	826.00	15,728	126.0	1.18	4.5	95%	1	0	0
ReaderBooks	764.00	441	64.0	1.0914	4	72%	0	0	0
MK BOOKS INDIA	925.00	2,247	225.0	1.3214	2.5	34%	0	0	0
Rama BOOKS	777.00	6	77.0	1.11	3.5	67%	0	0	0
Sunrise Book store	793.00	1,358	93.0	1.1329	3.5	61%	0	0	0
Commercial House	850.00	4	150.0	1.2143	5	100%	0	0	0
radhika A communication	878.00	29	178.0	1.2543	4	77%	0	0	0
V5MARK	839.00	8	139.0	1.1986	4	75%	0	0	0
BOOKLAND PUBLICATIONS	995.00		295.0	1.4214			0	0	0
Manila Books Services	925.00	13	225.0	1.3214	4.5	92%	0	0	0
BOOK CENTRE	937.00	862	237.0	1.3386	4	81%	0	0	0
Books-a-zillion	925.00	89	225.0	1.3214	4	82%	0	0	0
SAI BOOKS	915.00	181	215.0	1.3071	3	46%	0	0	0
Ebookstore	1153.00	522	453.0	1.6471	4.5	85%	0	0	0
Book eHub	1205.00	32	505.0	1.7214	4	72%	0	0	0
ASIAN TREASURES	1229.00	18	529.0	1.7557	4.5	94%	0	0	0
SAI BOOKS	915.00	181	215.0	1.3071	3	46%	0	0	0
Speedy_Books	1491.00	490	791.0	2.13	4.5	81%	0	0	0
