Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	293.00	17,787	6.0	1.0209	4.5	95%	1	0	0
Cloudtail India	293.00	1,299,239	6.0	1.0209	4.5	92%	1	1	1
uRead-Store	293.00	25,138	6.0	1.0209	4.5	92%	1	0	0
R-our Book	299.00	1,304	12.0	1.0418	4	77%	0	0	0
Bookflow	347.13	3,100	60.13	1.2095	3.5	68%	0	0	0
Goodread Bookstore	287.00	579	0.0	1.0	5	97%	0	0	0
RSONS	295.00	481	8.0	1.0279	4.5	84%	0	0	0
HERITAGE PUBLISHERS	375.00	783	88.0	1.3066	4.5	94%	0	0	0
Comma365	344.00	2,242	57.0	1.1986	4.5	95%	0	0	0
SRBOOKWORLD	389.00	404	102.0	1.3554	4.5	93%	0	0	0
Books-a-zillion	359.10	89	72.1	1.2512	4	82%	0	0	0
A to Z Book House	399.00	1,275	112.0	1.3902	3	46%	0	0	0
