Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Buy Amazing Books	170.00	3,537	0.0	1.0	3	51%	0	0	0
World500	170.00	3,248	0.0	1.0	4	76%	0	0	0
MK BOOKS INDIA	250.00	2,247	80.0	1.4706	2.5	34%	0	0	0
Inetrade India	250.00	3,252	80.0	1.4706	4	75%	0	0	1
Atlantic Publishers and Distributors	533.00	14,537	363.0	3.1353	4.5	94%	0	0	0
Peacockbooks	588.00	2,801	418.0	3.4588	4.5	92%	0	0	0
Bookswagon	643.00	6,377	473.0	3.7824	4	70%	0	0	0
Sunrise Book store	605.00	1,356	435.0	3.5588	3.5	61%	0	0	0
JustBuyBooks	700.00	26	530.0	4.1176	3.5	69%	0	0	0
INFINITE BOOKS	802.32	284	632.32	4.7195	5	99%	0	0	0
Bookswagon	643.00	6,377	473.0	3.7824	4	70%	0	0	0
Bookswagon	634.00	6,377	464.0	3.7294	4	70%	0	0	0
Bookswagon	720.00	6,377	550.0	4.2353	4	70%	0	0	0
Sunrise Book store	636.00	1,356	466.0	3.7412	3.5	61%	0	0	0
Bookswagon	768.00	6,377	598.0	4.5176	4	70%	0	0	0
Atlantic Publishers and Distributors	787.00	14,537	617.0	4.6294	4.5	94%	0	0	0
Sunrise Book store	693.00	1,356	523.0	4.0765	3.5	61%	0	0	0
Sunrise Book store	736.00	1,356	566.0	4.3294	3.5	61%	0	0	0
B2A UK	940.00	6,928	770.0	5.5294	4.5	83%	0	0	0
JustBuyBooks	955.00	26	785.0	5.6176	3.5	69%	0	0	0
Bookswagon	768.00	6,377	598.0	4.5176	4	70%	0	0	0
