Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	318.00	17,787	0.0	1.0	4.5	95%	1	0	0
uRead-Store	318.00	25,135	0.0	1.0	4.5	92%	1	0	1
ReadAhead	359.00	213	41.0	1.1289	4	79%	0	0	0
Bookflow	359.10	3,100	41.1	1.1292	3.5	67%	0	0	0
aspire india	375.00	331	57.0	1.1792	4	73%	1	0	0
Goodread Bookstore	379.00	579	61.0	1.1918	5	97%	1	0	0
HERITAGE PUBLISHERS	379.00	783	61.0	1.1918	4.5	94%	0	0	0
Comma365	344.00	2,242	26.0	1.0818	4.5	95%	0	0	0
Manav Books	385.00	1,855	67.0	1.2107	4	78%	1	0	0
Crossword Bookstores Ltd	319.00	2,475	1.0	1.0031	4	74%	0	0	0
Bookflow	359.10	3,100	41.1	1.1292	3.5	67%	0	0	0
aspire india	319.00	331	1.0	1.0031	4	73%	0	0	0
Book Wise Darya Ganj	399.00	1,098	81.0	1.2547	4.5	89%	0	0	0
Skycart	331.00	479	13.0	1.0409	4.5	90%	0	0	0
RSONS	332.00	481	14.0	1.044	4.5	84%	0	0	0
Books-a-zillion	359.10	89	41.1	1.1292	4	82%	0	0	0
BOOK CENTRE	376.00	862	58.0	1.1824	4	81%	0	0	0
SansRack	399.00	1,050	81.0	1.2547	4.5	94%	0	0	0
BPA BOOKS	378.00	1,244	60.0	1.1887	4	76%	0	0	0
A to Z Book House	399.00	1,275	81.0	1.2547	3	46%	0	0	0
Bookflow	359.10	3,100	41.1	1.1292	3.5	67%	0	0	0
Books-a-zillion	399.00	89	81.0	1.2547	4	82%	0	0	0
