Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	1040.00	17,787	0.0	1.0	4.5	95%	1	0	1
Read factor	1055.00	1,527	15.0	1.0144	3.5	67%	0	0	0
World500	1071.00	3,268	31.0	1.0298	4	76%	0	0	0
R-our Book	1199.00	1,304	159.0	1.1529	4	78%	0	0	0
Book,stage	1279.00		239.0	1.2298			0	0	0
BOOKFACTRY	1279.00	1	239.0	1.2298	5	100%	0	0	0
BooksStation	1279.00		239.0	1.2298			0	0	0
Randomindia	1231.00	9	191.0	1.1837	3.5	67%	0	0	0
Essay Shopping Malls	1340.00	52	300.0	1.2885	4	75%	0	0	0
RSONS	1247.00	481	207.0	1.199	4.5	84%	0	0	0
Buy Amazing Books	1343.00	3,554	303.0	1.2913	3	51%	0	0	0
Skycart	1279.00	479	239.0	1.2298	4.5	90%	0	0	0
MK BOOKS INDIA	1359.00	2,247	319.0	1.3067	2.5	34%	0	0	0
Inetrade India	1294.13	3,253	254.13	1.2444	4	75%	0	0	0
fairdealenterprise	1231.23	44	191.23	1.1839	2	27%	0	0	0
Crossword Bookstores Ltd	1390.00	2,475	350.0	1.3365	4	74%	0	0	0
Bookflow	1391.13	3,100	351.13	1.3376	3.5	67%	0	0	0
BooksRaja	1275.00	171	235.0	1.226	4.5	85%	0	0	0
Book Selection Centre	1279.00	136	239.0	1.2298	4.5	96%	0	0	0
Book store01	1399.00	14	359.0	1.3452	3.5	57%	0	0	0
ReadAhead	1439.00	213	399.0	1.3837	4	79%	0	0	0
Wish Your Book	1359.15		319.15	1.3069			0	0	0
Amazing BookS	1279.00	106	239.0	1.2298	3	54%	0	0	0
Resource book store	1359.00	1	319.0	1.3067	5	100%	0	0	0
Suryan Books	1359.00	39	319.0	1.3067	4.5	95%	0	0	0
Browsers' Lounge	1359.15	122	319.15	1.3069	4.5	96%	0	0	0
S B T books	1476.00	113	436.0	1.4192	4.5	88%	0	0	0
W S Retaill	1476.00	34	436.0	1.4192	3.5	69%	0	0	0
ScribbleGraffito	1311.18	29	271.18	1.2608	4.5	91%	0	0	0
Winmaarc	1496.00	118	456.0	1.4385	3.5	68%	0	0	0
HERITAGE PUBLISHERS	1503.00	783	463.0	1.4452	4.5	94%	0	0	0
BSK Book	1479.00	160	439.0	1.4221	3.5	61%	0	0	0
Abhinav Books Store	1407.12	60	367.12	1.353	3	54%	0	0	0
BookInc	1488.00	17	448.0	1.4308	4.5	94%	0	0	0
Booksmandi	1440.00	2,531	400.0	1.3846	4.5	89%	0	0	0
Santusti Enterprises	1599.00	26	559.0	1.5375	4	81%	0	0	0
killer,sbooks	1599.00	18	559.0	1.5375	5	100%	0	0	0
NS DISTRIBUTOR	1493.00	7	453.0	1.4356	4	86%	0	0	0
Ambe Books	1514.10	2	474.1	1.4559	3	50%	0	0	0
Ginni Books	1514.20	9	474.2	1.456	4.5	89%	0	0	0
The Grand_Store	1490.00	10	450.0	1.4327	3	50%	0	0	0
BOOKKR	1599.00	5	559.0	1.5375	3.5	60%	0	0	0
Special Library	1589.00	57	549.0	1.5279	4	74%	0	0	0
A to Z Book House	1599.00	1,275	559.0	1.5375	3	46%	0	0	0
SAI BOOKS	1583.00	181	543.0	1.5221	3	46%	0	0	0
Mittal Books India	2229.00	15,728	1189.0	2.1433	4.5	95%	1	0	0
Bookswagon	2249.00	6,382	1209.0	2.1625	4	70%	0	0	0
Sunrise Book store	2169.00	1,358	1129.0	2.0856	3.5	61%	0	0	0
Universal Books House	2222.00	1	1182.0	2.1365	5	100%	0	0	0
B2A UK	2445.00	6,928	1405.0	2.351	4.5	83%	0	0	0
Bookflow	1439.10	3,100	399.1	1.3837	3.5	67%	0	0	0
Winmaarc	1496.00	118	456.0	1.4385	3.5	68%	0	0	0
Abhinav Books Store	1439.10	60	399.1	1.3837	3	54%	0	0	0
fairdealenterprise	1599.00	44	559.0	1.5375	2	27%	0	0	0
Bookswagon	2249.00	6,382	1209.0	2.1625	4	70%	0	0	0
Bookswagon	2323.00	6,382	1283.0	2.2337	4	70%	0	0	0
Sunrise Book store	2224.00	1,358	1184.0	2.1385	3.5	61%	0	0	0
Books-a-zillion	1439.10	89	399.1	1.3837	4	82%	0	0	0
