Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	474.00	17,790	0.0	1.0	4.5	95%	1	0	1
uRead-Store	474.00	25,160	0.0	1.0	4.5	92%	1	0	0
Bookswagon	774.00	6,390	300.0	1.6329	4	70%	0	0	0
Sunrise Book store	834.00	1,360	360.0	1.7595	3.5	61%	0	0	0
Bookswagon	905.00	6,390	431.0	1.9093	4	70%	0	0	0
Sunrise Book store	772.00	1,360	298.0	1.6287	3.5	61%	0	0	0
Sunrise Book store	900.00	1,360	426.0	1.8987	3.5	61%	0	0	0
B2A UK	1181.00	6,928	707.0	2.4916	4.5	83%	0	0	0
SmartGlobal	1775.00	214	1301.0	3.7447	3	50%	0	0	0
D R	1831.00	12,168	1357.0	3.8629	4	82%	0	0	0
