Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	1512.00	1,299,238	0.0	1.0	4.5	92%	1	1	1
Atlantic Publishers and Distributors	2183.00	14,538	671.0	1.4438	4.5	94%	0	0	0
Peacockbooks	2257.00	2,801	745.0	1.4927	4.5	92%	0	0	0
Bookswagon	2499.00	6,382	987.0	1.6528	4	70%	0	0	0
Sunrise Book store	2542.00	1,358	1030.0	1.6812	3.5	61%	0	0	0
B2A UK	2976.00	6,928	1464.0	1.9683	4.5	83%	0	0	0
Fast Media 2	3475.41	6,006	1963.41	2.2986	4	72%	0	0	0
INFINITE BOOKS	3623.44	287	2111.44	2.3965	5	99%	0	0	0
Fast Media 2	3632.30	6,006	2120.3	2.4023	4	72%	0	0	0
D R	5429.00	12,168	3917.0	3.5906	4	82%	0	0	0
Sunrise Book store	2603.00	1,358	1091.0	1.7216	3.5	61%	0	0	0
Atlantic Publishers and Distributors	2820.00	14,538	1308.0	1.8651	4.5	94%	0	0	0
Bookswagon	2894.00	6,382	1382.0	1.914	4	70%	0	0	0
Bookswagon	2895.00	6,382	1383.0	1.9147	4	70%	0	0	0
Sunrise Book store	2920.00	1,358	1408.0	1.9312	3.5	61%	0	0	0
Bookswagon	2895.00	6,382	1383.0	1.9147	4	70%	0	0	0
Sunrise Book store	2739.00	1,358	1227.0	1.8115	3.5	61%	0	0	0
Sunrise Book store	2753.00	1,358	1241.0	1.8208	3.5	61%	0	0	0
etohfa	5656.00	23	4144.0	3.7407	5	100%	0	0	0
