Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	654.93	3,256	0.0	1.0	4	75%	0	0	0
Skycart	655.00	479	0.07	1.0001	4.5	90%	0	0	1
Shreeganesh16	715.00	27	60.07	1.0917	4.5	83%	0	0	0
Read factor	889.00	1,532	234.07	1.3574	3.5	67%	0	0	0
Bookswagon	929.00	6,387	274.07	1.4185	4	70%	0	0	0
Sunrise Book store	924.00	1,360	269.07	1.4108	3.5	61%	0	0	0
Bookswagon	1168.00	6,387	513.07	1.7834	4	70%	0	0	0
SmartGlobal	1910.00	213	1255.07	2.9163	3	49%	0	0	0
Fast Media 2	1962.09	6,006	1307.16	2.9959	4	72%	0	0	0
D R	2404.00	12,169	1749.07	3.6706	4	82%	0	0	0
Bookswagon	1269.00	6,387	614.07	1.9376	4	70%	0	0	0
Sunrise Book store	1136.00	1,360	481.07	1.7345	3.5	61%	0	0	0
Sunrise Book store	1364.00	1,360	709.07	2.0827	3.5	61%	0	0	0
