Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	731.00	6,601	0.0	1.0	4.5	85%	0	0	0
Fast Media 2	1456.14	6,006	725.14	1.992	4	72%	0	0	0
Underdog books	6488.00	23	5757.0	8.8755	4.5	83%	0	0	1
D R	9646.00	12,169	8915.0	13.1956	4	82%	0	0	0
etohfa	19452.00	23	18721.0	26.6101	5	100%	0	0	0
