Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	934.00	25,160	0.0	1.0	4.5	92%	1	0	1
PKS RETAIL	1019.00	4	85.0	1.091	5	100%	0	0	0
Read factor	1121.00	1,544	187.0	1.2002	3.5	67%	0	0	0
World500	1155.00	3,322	221.0	1.2366	4	76%	0	0	0
MUST READ	1237.00	762	303.0	1.3244	4.5	85%	1	0	0
MK BOOKS INDIA	1274.00	2,249	340.0	1.364	2.5	34%	0	0	0
Okhla Book Distributor	1299.00	60	365.0	1.3908	4.5	95%	0	0	0
Skycart	1359.00	479	425.0	1.455	4.5	90%	0	0	0
The Bookhive	1359.20	43	425.2	1.4552	4	80%	0	0	0
Classic Book Centre	1440.00	1	506.0	1.5418	3	0%	0	0	0
ARVIND BOOK	1450.00		516.0	1.5525			0	0	0
WishBooks	1355.00	11	421.0	1.4507	4	73%	0	0	0
Comma365	1421.00	2,242	487.0	1.5214	4.5	95%	0	0	0
Suraj Trading - Express Delivery	1380.00	48	446.0	1.4775	3	53%	0	0	0
ONLINE BOOK CORNER	1499.00	99	565.0	1.6049	4.5	90%	0	0	0
Future Compass	1359.00	33	425.0	1.455	4.5	93%	0	0	0
AskTech Books	1383.00	2	449.0	1.4807	2.5	50%	0	0	0
CNA Bookstore	1400.00	477	466.0	1.4989	4.5	95%	0	0	0
Books-a-zillion	1499.00	89	565.0	1.6049	4	82%	0	0	0
Shreeganesh16	1533.00	27	599.0	1.6413	4.5	83%	0	0	0
HERITAGE PUBLISHERS	1614.00	783	680.0	1.7281	4.5	94%	0	0	0
O_Store	1325.22	593	391.22	1.4189	4.5	87%	0	0	0
Venture360	1614.00	25	680.0	1.7281	3	52%	0	0	0
BookInc	1598.00	17	664.0	1.7109	4.5	94%	0	0	0
SAI BOOKS	1484.00	181	550.0	1.5889	3	46%	0	0	0
Buy Amazing Books	1699.00	3,571	765.0	1.8191	3	52%	0	0	0
Royal500	1699.00	889	765.0	1.8191	4.5	92%	0	0	0
S B T books	1580.00	113	646.0	1.6916	4.5	88%	0	0	0
W S Retaill	1568.00	34	634.0	1.6788	3.5	68%	0	0	0
Mumbai gift corner	1699.00	728	765.0	1.8191	4.5	90%	0	0	0
Books-a-zillion	1529.10	89	595.1	1.6372	4	82%	0	0	0
BSK Book	1689.00	160	755.0	1.8084	3.5	60%	0	0	0
Book store01	1699.00	14	765.0	1.8191	3.5	57%	0	0	0
BOOKKR	1699.00	5	765.0	1.8191	3.5	60%	0	0	0
BookAdda	1665.00	365	731.0	1.7827	3	46%	0	0	0
Browsers' Lounge	1614.00	122	680.0	1.7281	4.5	96%	0	0	0
NEWLIGHT BOOK HOUSE	1699.00	135	765.0	1.8191	3.5	65%	0	0	0
Ginni Books	1712.92	9	778.92	1.834	4.5	89%	0	0	0
SAI BOOKS	1682.00	181	748.0	1.8009	3	46%	0	0	0
Rajiv Book House	1699.00	371	765.0	1.8191	4.5	93%	0	0	0
Books-a-zillion	1699.00	89	765.0	1.8191	4	82%	0	0	0
SAI BOOKS	1682.00	181	748.0	1.8009	3	46%	0	0	0
