Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
US Selling	1200.00	2	0.0	1.0	3	50%	0	0	0
Cloudtail India	1363.00	1,299,219	163.0	1.1358	4.5	92%	1	1	1
Ebookstore	1429.00	522	229.0	1.1908	4.5	85%	1	0	0
ASIAN TREASURES	1542.00	18	342.0	1.285	4.5	94%	0	0	0
Atlantic Publishers and Distributors	2097.00	14,538	897.0	1.7475	4.5	94%	0	0	0
Peacockbooks	2148.00	2,801	948.0	1.79	4.5	92%	0	0	0
Bookswagon	2182.00	6,382	982.0	1.8183	4	70%	0	0	0
Sunrise Book store	2212.00	1,357	1012.0	1.8433	3.5	61%	0	0	0
B2A UK	2671.00	6,928	1471.0	2.2258	4.5	83%	0	0	0
CB-India	2680.00	3,033	1480.0	2.2333	4.5	95%	0	0	0
Ebookstore	1466.00	522	266.0	1.2217	4.5	85%	0	0	0
Atlantic Publishers and Distributors	2223.00	14,538	1023.0	1.8525	4.5	94%	0	0	0
Bookswagon	2294.00	6,382	1094.0	1.9117	4	70%	0	0	0
Sunrise Book store	2535.00	1,357	1335.0	2.1125	3.5	61%	0	0	0
SmartGlobal	2898.00	212	1698.0	2.415	3	50%	0	0	0
Fast Media 2	3097.50	6,005	1897.5	2.5812	4	72%	0	0	0
D R	3772.00	12,168	2572.0	3.1433	4	82%	0	0	0
etohfa	4351.00	23	3151.0	3.6258	5	100%	0	0	0
Peach Imports	4499.00	498	3299.0	3.7492	4.5	84%	0	0	0
Bookswagon	2294.00	6,382	1094.0	1.9117	4	70%	0	0	0
Bookswagon	2435.00	6,382	1235.0	2.0292	4	70%	0	0	0
Bookswagon	2487.00	6,382	1287.0	2.0725	4	70%	0	0	0
Bookswagon	2626.00	6,382	1426.0	2.1883	4	70%	0	0	0
Sunrise Book store	2540.00	1,357	1340.0	2.1167	3.5	61%	0	0	0
