Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books-On-Demand	829.00	8,426	20.0	1.0247	4.5	94%	1	0	1
ReproIndia	809.00	924	0.0	1.0	4	79%	0	0	0
Cloudtail India	906.00	1,299,180	97.0	1.1199	4.5	92%	1	1	0
Fast Media 2	1126.00	6,005	317.0	1.3918	4	72%	0	0	0
Atlantic Publishers and Distributors	1461.00	14,537	652.0	1.8059	4.5	94%	0	0	0
Peacockbooks	1407.00	2,801	598.0	1.7392	4.5	92%	0	0	0
Bookswagon	1505.00	6,377	696.0	1.8603	4	70%	0	0	0
Sunrise Book store	1617.00	1,356	808.0	1.9988	3.5	61%	0	0	0
D R	3133.00	12,168	2324.0	3.8727	4	82%	0	0	0
etohfa	3691.00	23	2882.0	4.5624	5	100%	0	0	0
