Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	540.00	1,299,289	14.21	1.027	4.5	92%	1	1	1
HHH Books Shop	540.00	47	14.21	1.027	3.5	62%	0	0	0
uRead-Store	547.00	25,152	21.21	1.0403	4.5	92%	1	0	0
MK BOOKS INDIA	556.00	2,249	30.21	1.0575	2.5	34%	0	0	0
R K Books	556.00	1,597	30.21	1.0575	3.5	69%	0	0	0
Essay Shopping Malls	572.00	52	46.21	1.0879	4	75%	0	0	0
Inetrade India	525.79	3,256	0.0	1.0	4	75%	0	0	0
GBD BOOKS	577.00	232	51.21	1.0974	4	68%	0	0	0
skypee	632.00	195	106.21	1.202	4	74%	0	0	0
BOOK CENTRE	629.00	862	103.21	1.1963	4	81%	0	0	0
NAMARA BOOKS	632.00	41	106.21	1.202	2	18%	0	0	0
Chicken Neck Publishers	695.00	86	169.21	1.3218	4	76%	0	0	0
CNA Bookstore	626.00	477	100.21	1.1906	4.5	95%	0	0	0
justshopindia	595.00	2	69.21	1.1316	5	100%	0	0	0
VNSstores	695.00	33	169.21	1.3218	3.5	61%	0	0	0
Books-a-zillion	695.00	89	169.21	1.3218	4	82%	0	0	0
A - Z Books Online	695.00	104	169.21	1.3218	4.5	93%	0	0	0
D R	2943.00	12,169	2417.21	5.5973	4	82%	0	0	0
