Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SansRack	1773.00	1,050	0.0	1.0	4.5	94%	1	0	1
Repro Books-On-Demand	1774.00	8,429	1.0	1.0006	4.5	94%	1	0	0
SansRack	1773.00	1,050	0.0	1.0	4.5	94%	0	0	1
SAnSRack	1899.00	14	126.0	1.0711	4	79%	0	0	0
B2A UK	3589.00	6,928	1816.0	2.0243	4.5	83%	0	0	0
Sunrise Book store	3566.00	1,358	1793.0	2.0113	3.5	61%	0	0	0
Atlantic Publishers and Distributors	3675.00	14,538	1902.0	2.0728	4.5	94%	0	0	0
Peacockbooks	3712.00	2,801	1939.0	2.0936	4.5	92%	0	0	0
Repro Books-On-Demand	3779.00	8,429	2006.0	2.1314	4.5	94%	1	0	0
etohfa	5913.00	23	4140.0	3.335	5	100%	0	0	0
