Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	669.00	3,277	0.0	1.0	4	76%	0	0	0
Trans Infopreneur Inc	967.00	218	298.0	1.4454	4.5	94%	1	0	0
Cloudtail India	967.00	1,299,285	298.0	1.4454	4.5	92%	1	1	1
JustBuyBooks	1284.00	26	615.0	1.9193	3.5	69%	0	0	0
Atlantic Publishers and Distributors	1330.00	14,540	661.0	1.988	4.5	94%	0	0	0
Peacockbooks	1404.00	2,801	735.0	2.0987	4.5	92%	0	0	0
Bookswagon	1529.00	6,387	860.0	2.2855	4	70%	0	0	0
Sunrise Book store	1428.00	1,359	759.0	2.1345	3.5	61%	0	0	0
INFINITE BOOKS	2170.05	288	1501.05	3.2437	5	99%	0	0	0
Fast Media 2	2232.86	6,006	1563.86	3.3376	4	72%	0	0	0
Trans Infopreneur Inc	968.00	218	299.0	1.4469	4.5	94%	0	0	0
Atlantic Publishers and Distributors	1595.00	14,540	926.0	2.3842	4.5	94%	0	0	0
Peacockbooks	1540.00	2,801	871.0	2.3019	4.5	92%	0	0	0
Bookswagon	1676.00	6,387	1007.0	2.5052	4	70%	0	0	0
Sunrise Book store	1707.00	1,359	1038.0	2.5516	3.5	61%	0	0	0
Bookswagon	1676.00	6,387	1007.0	2.5052	4	70%	0	0	0
Sunrise Book store	1581.00	1,359	912.0	2.3632	3.5	61%	0	0	0
D R	3429.00	12,169	2760.0	5.1256	4	82%	0	0	0
