Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ENVYBOOKCENTRE	799.00	5	0.0	1.0	4	80%	0	0	0
Atlantic Publishers and Distributors	897.00	14,538	98.0	1.1227	4.5	94%	0	0	1
Peacockbooks	1066.00	2,801	267.0	1.3342	4.5	92%	0	0	0
Atlantic Publishers and Distributors	1187.00	14,538	388.0	1.4856	4.5	94%	0	0	1
Bookswagon	1202.00	6,382	403.0	1.5044	4	70%	0	0	0
JustBuyBooks	1256.00	26	457.0	1.572	3.5	69%	0	0	0
Sunrise Book store	1176.00	1,358	377.0	1.4718	3.5	61%	0	0	0
D R	1658.00	12,169	859.0	2.0751	4	82%	0	0	0
etohfa	1902.00	23	1103.0	2.3805	5	100%	0	0	0
Fast Media 2	1908.10	6,005	1109.1	2.3881	4	72%	0	0	0
Bookswagon	1202.00	6,382	403.0	1.5044	4	70%	0	0	0
Sunrise Book store	1372.00	1,358	573.0	1.7171	3.5	61%	0	0	0
