Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	257.00	17,787	33.0	1.1473	4.5	95%	1	0	1
uRead-Store	257.00	25,138	33.0	1.1473	4.5	92%	1	0	0
Bookflow	260.00	3,100	36.0	1.1607	3.5	68%	0	0	0
ReadAhead	269.00	213	45.0	1.2009	4	79%	0	0	0
Bookflow	269.10	3,100	45.1	1.2013	3.5	68%	0	0	0
aspire india	270.00	331	46.0	1.2054	4	73%	1	0	0
Goodread Bookstore	224.00	579	0.0	1.0	5	97%	0	0	0
aspire india	224.00	331	0.0	1.0	4	73%	0	0	0
Skycart	254.00	479	30.0	1.1339	4.5	90%	0	0	0
Books-a-zillion	269.10	89	45.1	1.2013	4	82%	0	0	0
Bookflow	269.10	3,100	45.1	1.2013	3.5	68%	0	0	0
Books-a-zillion	299.00	89	75.0	1.3348	4	82%	0	0	0
