Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MADAAN BOOK COLLECTION	1100.00	109	0.0	1.0	4	86%	0	0	0
Cloudtail India	1276.00	1,299,156	176.0	1.16	4.5	92%	1	1	1
Atlantic Publishers and Distributors	1594.00	14,537	494.0	1.4491	4.5	94%	0	0	0
Bookswagon	1612.00	6,375	512.0	1.4655	4	70%	0	0	0
Sunrise Book store	1464.00	1,356	364.0	1.3309	3.5	61%	0	0	0
Bookswagon	1675.00	6,375	575.0	1.5227	4	70%	0	0	0
Sunrise Book store	1580.00	1,356	480.0	1.4364	3.5	61%	0	0	0
INFINITE BOOKS	2093.50	282	993.5	1.9032	5	99%	0	0	0
Fast Media 2	2755.02	6,005	1655.02	2.5046	4	72%	0	0	0
D R	3277.00	12,168	2177.0	2.9791	4	82%	0	0	0
Bookswagon	1675.00	6,375	575.0	1.5227	4	70%	0	0	0
Sunrise Book store	1855.00	1,356	755.0	1.6864	3.5	61%	0	0	0
