Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	907.00	14,538	0.0	1.0	4.5	94%	0	0	0
Cloudtail India	1038.00	1,299,183	131.0	1.1444	4.5	92%	1	1	1
Peacockbooks	1077.00	2,801	170.0	1.1874	4.5	92%	0	0	0
Bookswagon	1156.00	6,379	249.0	1.2745	4	70%	0	0	0
Atlantic Publishers and Distributors	1234.00	14,538	327.0	1.3605	4.5	94%	0	0	0
JustBuyBooks	1222.00	26	315.0	1.3473	3.5	69%	0	0	0
Sunrise Book store	1124.00	1,356	217.0	1.2393	3.5	61%	0	0	0
Fast Media 2	1706.72	6,005	799.72	1.8817	4	72%	0	0	0
D R	1843.00	12,168	936.0	2.032	4	82%	0	0	0
etohfa	2255.00	23	1348.0	2.4862	5	100%	0	0	0
Peacockbooks	1193.00	2,801	286.0	1.3153	4.5	92%	0	0	0
Bookswagon	1257.00	6,379	350.0	1.3859	4	70%	0	0	0
Sunrise Book store	1355.00	1,356	448.0	1.4939	3.5	61%	0	0	0
