Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books-On-Demand	6399.00	8,433	0.0	1.0	4.5	94%	1	0	1
ReproIndia	6399.00	924	0.0	1.0	4	79%	0	0	0
B2A UK	6492.00	6,928	93.0	1.0145	4.5	83%	0	0	0
Atlantic Publishers and Distributors	6518.00	14,540	119.0	1.0186	4.5	94%	0	0	0
Peacockbooks	6605.00	2,801	206.0	1.0322	4.5	92%	0	0	0
Cloudtail India	6739.00	1,299,289	340.0	1.0531	4.5	92%	1	1	0
Bookswagon	7241.00	6,387	842.0	1.1316	4	70%	0	0	0
Sunrise Book store	7506.00	1,359	1107.0	1.173	3.5	61%	0	0	0
Fast Media 2	8317.35	6,006	1918.35	1.2998	4	72%	0	0	0
D R	10498.00	12,169	4099.0	1.6406	4	82%	0	0	0
Atlantic Publishers and Distributors	7927.00	14,540	1528.0	1.2388	4.5	94%	0	0	0
Bookswagon	8360.00	6,387	1961.0	1.3065	4	70%	0	0	0
etohfa	10929.00	23	4530.0	1.7079	5	100%	0	0	0
