Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Yuvika Books House	280.00	13	10.0	1.037	4.5	85%	0	0	0
Old Book Den	320.00	4	50.0	1.1852	4.5	100%	0	0	0
Bookestaan	340.00	21	70.0	1.2593	3.5	52%	1	0	0
OLD IS GOLD BOOK'S	270.00	64	0.0	1.0	3	56%	0	0	0
QUALITYBOOKS INDIA	399.00	50	129.0	1.4778	4.5	94%	0	0	0
Book Holders	339.00	23	69.0	1.2556	4.5	87%	0	0	0
Kozzy Books	350.00	6	80.0	1.2963	5	100%	0	0	0
booksuniversal	542.00	2	272.0	2.0074	5	100%	0	0	0
yashika120540	545.00	21	275.0	2.0185	4	71%	0	0	0
QUALITYBOOKS INDIA	599.00	50	329.0	2.2185	4.5	94%	0	0	0
Khwaish Distributors	548.00	19	278.0	2.0296	3	47%	0	0	0
Cloudtail India	636.00	1,299,156	366.0	2.3556	4.5	92%	1	1	0
skhan123	650.00		380.0	2.4074			0	0	0
Kashish Book Store	550.00	2	280.0	2.037	5	100%	0	0	0
WM Retail	623.00	6	353.0	2.3074	2.5	33%	0	0	0
Mittal Books India	714.00	15,728	444.0	2.6444	4.5	95%	1	0	0
#BOOKSMANIA	730.00	4	460.0	2.7037	4	75%	1	0	0
AMAZING BOOKS WORLDWIDE	639.00	179	369.0	2.3667	5	100%	0	0	0
uRead-Store	742.00	25,127	472.0	2.7481	4.5	92%	1	0	0
Inetrade India	673.99	3,249	403.99	2.4963	4	75%	0	0	0
Technical Book	569.00	53	299.0	2.1074	3.5	62%	0	0	0
Rama BOOKS	671.16	6	401.16	2.4858	3.5	67%	0	0	0
UNIVERSAL BOOK SHOWROOMS	741.00	1,081	471.0	2.7444	4	80%	0	0	0
radhika A communication	759.00	29	489.0	2.8111	4	78%	0	0	0
BOOK CENTRE	795.00	862	525.0	2.9444	4	81%	0	0	0
Books-a-zillion	799.00	89	529.0	2.9593	4	82%	0	0	0
The Grand_Store	870.00	10	600.0	3.2222	3	50%	0	0	0
Ebookstore	1041.00	522	771.0	3.8556	4.5	85%	0	0	0
ASIAN TREASURES	1118.00	18	848.0	4.1407	4.5	94%	0	0	0
Speedy_Books	1232.00	489	962.0	4.563	4.5	80%	0	0	0
Books-a-zillion	799.00	89	529.0	2.9593	4	82%	0	0	0
