Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MILLENNIALS MEDIA	1306.28	39	0.0	1.0	5	100%	0	0	1
INFINITE BOOKS	1313.40	286	7.12	1.0055	5	99%	0	0	0
Cloudtail India	1428.00	1,299,219	121.72	1.0932	4.5	92%	1	1	0
JustBuyBooks	1398.00	26	91.72	1.0702	3.5	69%	0	0	0
Fast Media 2	1676.12	6,005	369.84	1.2831	4	72%	0	0	0
Atlantic Publishers and Distributors	1587.00	14,538	280.72	1.2149	4.5	94%	0	0	0
Peacockbooks	1639.00	2,801	332.72	1.2547	4.5	92%	0	0	0
Bookswagon	1753.00	6,382	446.72	1.342	4	70%	0	0	0
Sunrise Book store	1665.00	1,357	358.72	1.2746	3.5	61%	0	0	0
D R	2091.00	12,168	784.72	1.6007	4	82%	0	0	0
Atlantic Publishers and Distributors	1716.00	14,538	409.72	1.3137	4.5	94%	0	0	0
Bookswagon	1753.00	6,382	446.72	1.342	4	70%	0	0	0
Bookswagon	1817.00	6,382	510.72	1.391	4	70%	0	0	0
Sunrise Book store	1717.00	1,357	410.72	1.3144	3.5	61%	0	0	0
etohfa	2775.00	23	1468.72	2.1244	5	100%	0	0	0
