Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	833.00	14,538	0.0	1.0	4.5	94%	0	0	0
Bookswagon	937.00	6,382	104.0	1.1248	4	70%	0	0	1
Peacockbooks	888.00	2,801	55.0	1.066	4.5	92%	0	0	0
Bookswagon	958.00	6,382	125.0	1.1501	4	70%	0	0	1
Cloudtail India	1074.00	1,299,245	241.0	1.2893	4.5	92%	1	1	0
Sunrise Book store	916.00	1,358	83.0	1.0996	3.5	61%	0	0	0
INFINITE BOOKS	1371.70	287	538.7	1.6467	5	99%	0	0	0
Fast Media 2	1761.32	6,005	928.32	2.1144	4	72%	0	0	0
D R	1876.00	12,169	1043.0	2.2521	4	82%	0	0	0
etohfa	2543.00	23	1710.0	3.0528	5	100%	0	0	0
Atlantic Publishers and Distributors	996.00	14,538	163.0	1.1957	4.5	94%	0	0	0
Bookswagon	958.00	6,382	125.0	1.1501	4	70%	0	0	1
Sunrise Book store	937.00	1,358	104.0	1.1248	3.5	61%	0	0	0
