Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	874.00	14,542	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	929.00	2,803	55.0	1.0629	4.5	92%	0	0	0
Bookswagon	989.00	6,390	115.0	1.1316	4	70%	0	0	0
Cloudtail India	1061.00	1,299,337	187.0	1.214	4.5	92%	1	1	1
INFINITE BOOKS	1065.59	291	191.59	1.2192	5	99%	0	0	0
Sunrise Book store	962.00	1,360	88.0	1.1007	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1192.00	14,542	318.0	1.3638	4.5	94%	0	0	0
Fast Media 2	1442.46	6,007	568.46	1.6504	4	72%	0	0	0
D R	1581.00	12,168	707.0	1.8089	4	82%	0	0	0
Fast Media 2	1773.13	6,007	899.13	2.0288	4	72%	0	0	0
Peacockbooks	1151.00	2,803	277.0	1.3169	4.5	92%	0	0	0
Bookswagon	1209.00	6,390	335.0	1.3833	4	70%	0	0	0
Sunrise Book store	1295.00	1,360	421.0	1.4817	3.5	61%	0	0	0
Sunrise Book store	1182.00	1,360	308.0	1.3524	3.5	61%	0	0	0
