Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Star produc	280.00		0.0	1.0			0	0	0
Read factor	395.00	1,523	115.0	1.4107	3.5	67%	0	0	0
World500	401.00	3,255	121.0	1.4321	4	76%	0	0	0
PKS RETAIL	406.00	4	126.0	1.45	5	100%	0	0	0
Buy Amazing Books	419.00	3,548	139.0	1.4964	3	51%	0	0	0
Inetrade India	391.89	3,253	111.89	1.3996	4	75%	0	0	0
Crossword Bookstores Ltd	480.00	2,475	200.0	1.7143	4	74%	0	0	0
MK BOOKS INDIA	509.00	2,247	229.0	1.8179	2.5	34%	0	0	0
Sri Ganesha Books	431.00	382	151.0	1.5393	4	82%	0	0	0
FOUNTAINHEAD	431.00	98	151.0	1.5393	4.5	91%	0	0	0
AskTech Books	451.00	2	171.0	1.6107	2.5	50%	0	0	0
A Mind's Bookstore	437.00	1,409	157.0	1.5607	4.5	89%	0	0	0
Book Selection Centre	440.00	136	160.0	1.5714	4.5	96%	0	0	0
Royal500	531.00	878	251.0	1.8964	4.5	92%	0	0	0
O_Store	449.25	593	169.25	1.6045	4.5	87%	0	0	0
Goodread Bookstore	539.00	579	259.0	1.925	5	97%	1	0	0
uRead-Store	539.00	25,133	259.0	1.925	4.5	92%	1	0	0
ReadAhead	539.00	213	259.0	1.925	4	79%	0	0	0
Bookflow	539.10	3,100	259.1	1.9254	3.5	67%	0	0	0
SBM Enterprises	449.25	48	169.25	1.6045	4	75%	0	0	0
Comma365	505.00	2,242	225.0	1.8036	4.5	95%	0	0	0
The Bookhive	479.20	43	199.2	1.7114	4	80%	0	0	0
BW ENTERPRISES	467.00	44	187.0	1.6679	4	79%	0	0	0
BSK Book	564.00	159	284.0	2.0143	3.5	60%	0	0	0
S B T books	554.00	113	274.0	1.9786	4.5	88%	0	0	0
W S Retaill	557.00	34	277.0	1.9893	3.5	69%	0	0	0
HERITAGE PUBLISHERS	569.00	783	289.0	2.0321	4.5	94%	0	0	0
Skycart	500.00	479	220.0	1.7857	4.5	90%	0	0	0
ScribbleGraffito	497.17	29	217.17	1.7756	4.5	91%	0	0	0
Sunrise Book store	458.00	1,356	178.0	1.6357	3.5	61%	0	0	0
Booksmandi	480.00	2,531	200.0	1.7143	4.5	89%	0	0	0
Browsers' Lounge	509.15	122	229.15	1.8184	4.5	96%	0	0	0
Suraj Trading - Express Delivery	487.00	48	207.0	1.7393	3	53%	0	0	0
DARPAN	540.00	33	260.0	1.9286	4.5	85%	0	0	0
Santusti Enterprises	599.00	26	319.0	2.1393	4	81%	0	0	0
Buy24*7	599.00	19	319.0	2.1393	4.5	89%	0	0	0
CrossWord Books	551.00	116	271.0	1.9679	5	95%	0	0	0
BookInc	540.00	17	260.0	1.9286	4.5	94%	0	0	0
MEETA BOOKS	539.00	47	259.0	1.925	2.5	36%	0	0	0
Book store01	589.00	11	309.0	2.1036	3	45%	0	0	0
BOOKKR	599.00	5	319.0	2.1393	3.5	60%	0	0	0
Books-a-zillion	539.10	89	259.1	1.9254	4	82%	0	0	0
The Grand_Store	600.00	10	320.0	2.1429	3	50%	0	0	0
A to Z Book House	599.00	1,275	319.0	2.1393	3	46%	0	0	0
Ambe Books	619.55	2	339.55	2.2127	3	50%	0	0	0
Ginni Books	619.55	9	339.55	2.2127	4.5	89%	0	0	0
SAI BOOKS	593.00	181	313.0	2.1179	3	46%	0	0	0
famous_Books	799.00	3	519.0	2.8536	5	100%	0	0	0
Ebookstore	1010.00	522	730.0	3.6071	4.5	85%	0	0	0
B2A UK	1432.00	6,928	1152.0	5.1143	4.5	83%	0	0	0
Bookflow	539.10	3,100	259.1	1.9254	3.5	67%	0	0	0
ReadAhead	539.10	213	259.1	1.9254	4	79%	0	0	0
Bookflow	539.10	3,100	259.1	1.9254	3.5	67%	0	0	0
ScribbleGraffito	497.17	29	217.17	1.7756	4.5	91%	0	0	0
Sunrise Book store	1273.00	1,356	993.0	4.5464	3.5	61%	0	0	0
