Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Fast Media 2	1683.72	6,005	0.0	1.0	4	72%	0	0	0
Bookswagon	2372.00	6,382	688.28	1.4088	4	70%	0	0	0
SansRack	2999.00	1,050	1315.28	1.7812	4.5	94%	1	0	1
SAnSRack	2999.00	14	1315.28	1.7812	4	79%	0	0	0
B2A UK	3672.00	6,928	1988.28	2.1809	4.5	83%	0	0	0
Sunrise Book store	3845.00	1,358	2161.28	2.2836	3.5	61%	0	0	0
Fast Media 2	4757.59	6,005	3073.87	2.8256	4	72%	0	0	0
Atlantic Publishers and Distributors	5090.00	14,538	3406.28	3.0231	4.5	94%	0	0	0
D R	5772.00	12,168	4088.28	3.4281	4	82%	0	0	0
etohfa	16150.00	23	14466.28	9.5919	5	100%	0	0	0
Bookswagon	3803.00	6,382	2119.28	2.2587	4	70%	0	0	0
Bookswagon	5186.00	6,382	3502.28	3.0801	4	70%	0	0	0
