Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books-On-Demand	949.00	8,430	61.0	1.0687	4.5	94%	1	0	0
Cloudtail India	949.00	1,299,265	61.0	1.0687	4.5	92%	1	1	1
Bookswagon	974.00	6,387	86.0	1.0968	4	70%	0	0	0
Atlantic Publishers and Distributors	888.00	14,540	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	943.00	2,801	55.0	1.0619	4.5	92%	0	0	0
Repro Books on Demand	1133.00	3,418	245.0	1.2759	4.5	93%	1	0	0
Sunrise Book store	979.00	1,358	91.0	1.1025	3.5	61%	0	0	0
ReproIndia	1319.00	924	431.0	1.4854	4	79%	0	0	0
Fast Media 2	1577.00	6,006	689.0	1.7759	4	72%	0	0	0
SmartGlobal	1656.00	213	768.0	1.8649	3	49%	0	0	0
Atlantic Publishers and Distributors	996.00	14,540	108.0	1.1216	4.5	94%	0	0	0
Bookswagon	1120.00	6,387	232.0	1.2613	4	70%	0	0	0
Sunrise Book store	1270.00	1,358	382.0	1.4302	3.5	61%	0	0	0
Repro Books on Demand	1396.00	3,418	508.0	1.5721	4.5	93%	1	0	0
D R	1850.00	12,169	962.0	2.0833	4	82%	0	0	0
Fast Media 2	1908.10	6,006	1020.1	2.1488	4	72%	0	0	0
