Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	599.00	25,154	59.0	1.1093	4.5	92%	1	0	1
Sri Ganesha Books	540.00	382	0.0	1.0	4	82%	0	0	0
ReadAhead	650.00	213	110.0	1.2037	4	79%	0	0	0
Goodread Bookstore	660.00	579	120.0	1.2222	5	97%	1	0	0
Skycart	622.00	479	82.0	1.1519	4.5	90%	0	0	0
Book store01	695.00	14	155.0	1.287	3.5	57%	0	0	0
CrossWord Books	690.00	116	150.0	1.2778	5	95%	0	0	0
MK BOOKS INDIA	750.00	2,249	210.0	1.3889	2.5	34%	0	0	0
killer,sbooks	750.00	18	210.0	1.3889	5	100%	0	0	0
BOOKKR	750.00	5	210.0	1.3889	3.5	60%	0	0	0
CrossWord Books	690.00	116	150.0	1.2778	5	95%	0	0	0
A to Z Book House	750.00	1,276	210.0	1.3889	3	44%	0	0	0
SN Square	825.00	59	285.0	1.5278	4	75%	0	0	0
S B T books	692.00	113	152.0	1.2815	4.5	88%	0	0	0
A - Z Books Online	804.00	104	264.0	1.4889	4.5	93%	0	0	0
W S Retaill	692.00	34	152.0	1.2815	3.5	68%	0	0	0
INFINITE BOOKS	1419.96	289	879.96	2.6296	5	99%	0	0	0
Fast Media 2	1671.91	6,006	1131.91	3.0961	4	72%	0	0	0
