Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	339.00	1,299,155	22.5	1.0711	4.5	92%	1	1	1
STUDENT'S NEED	316.50	12	0.0	1.0	3.5	67%	0	0	0
uRead-Store	380.00	25,127	63.5	1.2006	4.5	92%	1	0	0
Inetrade India	316.77	3,249	0.27	1.0009	4	75%	0	0	0
MK BOOKS INDIA	415.00	2,245	98.5	1.3112	2.5	34%	0	0	0
BooksRaja	385.00	171	68.5	1.2164	4.5	85%	0	0	0
Sunrise Book store	379.00	1,356	62.5	1.1975	3.5	61%	0	0	0
Paramount Book Distributors	320.00	10	3.5	1.0111	3	50%	0	0	0
V5MARK	398.00	8	81.5	1.2575	4	75%	0	0	0
Books-a-zillion	415.00	89	98.5	1.3112	4	82%	0	0	0
BOOK CENTRE	437.00	862	120.5	1.3807	4	81%	0	0	0
Technical Book	340.00	53	23.5	1.0742	3.5	62%	0	0	0
radhika A communication	394.00	29	77.5	1.2449	4	78%	0	0	0
SAI BOOKS	410.00	181	93.5	1.2954	3	46%	0	0	0
Speedy_Books	614.00	489	297.5	1.94	4.5	80%	0	0	0
Ebookstore	702.00	522	385.5	2.218	4.5	85%	0	0	0
ASIAN TREASURES	779.00	18	462.5	2.4613	4.5	94%	0	0	0
Book eHub	784.00	32	467.5	2.4771	4	74%	0	0	0
