Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
M S BOOK ZONE	299.00	10	0.0	1.0	4	70%	0	0	0
Read factor	395.00	1,528	96.0	1.3211	3.5	67%	0	0	0
uRead-Store	405.00	25,138	106.0	1.3545	4.5	92%	1	0	0
Amazing_Buy	405.00	17,787	106.0	1.3545	4.5	95%	1	0	1
PKS RETAIL	406.00	4	107.0	1.3579	5	100%	0	0	0
MONOBO BOOKS	364.00	117	65.0	1.2174	4.5	86%	0	0	0
ReadAhead	449.00	213	150.0	1.5017	4	79%	0	0	0
A - Z Books Online	350.00	104	51.0	1.1706	4.5	93%	0	0	0
Payal Books	354.00	657	55.0	1.1839	3	51%	0	0	0
Goodread Bookstore	459.00	579	160.0	1.5351	5	97%	1	0	0
Inetrade India	391.89	3,254	92.89	1.3107	4	75%	0	0	0
Booknow	389.00	898	90.0	1.301	4	80%	0	0	0
Buy Amazing Books	499.00	3,555	200.0	1.6689	3	51%	0	0	0
MK BOOKS INDIA	509.00	2,247	210.0	1.7023	2.5	34%	0	0	0
Sri Ganesha Books	431.00	382	132.0	1.4415	4	82%	0	0	0
AskTech Books	451.00	2	152.0	1.5084	2.5	50%	0	0	0
BSK Book	489.00	160	190.0	1.6355	3.5	61%	0	0	0
Shreeganesh16	449.00	27	150.0	1.5017	4.5	83%	0	0	0
Book store01	499.00	14	200.0	1.6689	3.5	57%	0	0	0
O_Store	449.25	593	150.25	1.5025	4.5	87%	0	0	0
SBM Enterprises	443.26	48	144.26	1.4825	4	75%	0	0	0
Bookflow	539.10	3,100	240.1	1.803	3.5	68%	0	0	0
Browsers' Lounge	479.20	122	180.2	1.6027	4.5	96%	0	0	0
GBD BOOKS	479.00	232	180.0	1.602	4	68%	0	0	0
HERITAGE PUBLISHERS	569.00	783	270.0	1.903	4.5	94%	0	0	0
S B T books	554.00	113	255.0	1.8528	4.5	88%	0	0	0
W S Retaill	553.00	34	254.0	1.8495	3.5	68%	0	0	0
BooksRaja	474.00	171	175.0	1.5853	4.5	85%	0	0	0
Skycart	500.00	479	201.0	1.6722	4.5	90%	0	0	0
ScribbleGraffito	497.17	29	198.17	1.6628	4.5	91%	0	0	0
Sunrise Book store	458.00	1,358	159.0	1.5318	3.5	61%	0	0	0
amazingbuy_	499.00	1	200.0	1.6689	5	100%	0	0	0
dealstar	579.00	6,596	280.0	1.9365	4.5	85%	0	0	0
Suraj Trading - Express Delivery	487.00	48	188.0	1.6288	3	53%	0	0	0
CrossWord Books	551.00	116	252.0	1.8428	5	95%	0	0	0
Starmark	539.10	2,139	240.1	1.803	3.5	68%	0	0	0
BookAdda	551.00	365	252.0	1.8428	3	46%	0	0	0
Venture360	569.00	25	270.0	1.903	3	52%	0	0	0
BOOKKR	599.00	5	300.0	2.0033	3.5	60%	0	0	0
Books-a-zillion	539.10	89	240.1	1.803	4	82%	0	0	0
ReadAhead	539.00	213	240.0	1.8027	4	79%	0	0	0
S B T books	557.00	113	258.0	1.8629	4.5	88%	0	0	0
A to Z Book House	599.00	1,275	300.0	2.0033	3	46%	0	0	0
Ginni Books	619.55	9	320.55	2.0721	4.5	89%	0	0	0
Ambe Books	619.55	2	320.55	2.0721	3	50%	0	0	0
Bookswagon	781.00	6,382	482.0	2.612	4	70%	0	0	0
SAI BOOKS	593.00	181	294.0	1.9833	3	46%	0	0	0
B2A UK	1152.00	6,928	853.0	3.8528	4.5	83%	0	0	0
INFINITE BOOKS	1393.68	287	1094.68	4.6611	5	99%	0	0	0
D R	2372.00	12,169	2073.0	7.9331	4	82%	0	0	0
W S Retaill	553.00	34	254.0	1.8495	3.5	68%	0	0	0
ScribbleGraffito	497.17	29	198.17	1.6628	4.5	91%	0	0	0
CrossWord Books	551.00	116	252.0	1.8428	5	95%	0	0	0
BOOKKR	599.00	5	300.0	2.0033	3.5	60%	0	0	0
Sunrise Book store	779.00	1,358	480.0	2.6054	3.5	61%	0	0	0
