Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	1404.00	14,540	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	1478.00	2,801	74.0	1.0527	4.5	92%	0	0	0
Bookswagon	1646.00	6,387	242.0	1.1724	4	70%	0	0	1
Sunrise Book store	1685.00	1,359	281.0	1.2001	3.5	61%	0	0	0
Cloudtail India	1769.00	1,299,287	365.0	1.26	4.5	92%	1	1	0
Santosh Book Enterprises	1811.00	41	407.0	1.2899	4	73%	0	0	0
B2A UK	2340.00	6,928	936.0	1.6667	4.5	83%	0	0	0
INFINITE BOOKS	2687.77	288	1283.77	1.9144	5	99%	0	0	0
SmartGlobal	2869.00	213	1465.0	2.0434	3	49%	0	0	0
Fast Media 2	2880.71	6,006	1476.71	2.0518	4	72%	0	0	0
Sunrise Book store	1537.00	1,359	133.0	1.0947	3.5	61%	0	0	0
Bookswagon	2181.00	6,387	777.0	1.5534	4	70%	0	0	1
Peacockbooks	2207.00	2,801	803.0	1.5719	4.5	92%	0	0	0
Atlantic Publishers and Distributors	2611.00	14,540	1207.0	1.8597	4.5	94%	0	0	0
D R	3922.00	12,169	2518.0	2.7934	4	82%	0	0	0
etohfa	4165.00	23	2761.0	2.9665	5	100%	0	0	0
