Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	135.00	3,319	17.61	1.15	4	76%	0	0	0
Amazing_Buy	184.25	17,790	66.86	1.5696	4.5	95%	1	0	1
uRead-Store	184.25	25,160	66.86	1.5696	4.5	92%	1	0	0
Nanda Book Service	185.25	2,335	67.86	1.5781	3.5	55%	0	0	0
killer,sbooks	191.00	18	73.61	1.6271	5	100%	0	0	0
Inetrade India	117.39	3,258	0.0	1.0	4	75%	0	0	0
MK BOOKS INDIA	199.00	2,249	81.61	1.6952	2.5	34%	0	0	0
AskTech Books	155.00	2	37.61	1.3204	2.5	50%	0	0	0
Sri Ganesha Books	143.00	382	25.61	1.2182	4	82%	0	0	0
A Mind's Bookstore	145.00	1,409	27.61	1.2352	4.5	89%	0	0	0
Book store01	189.00	14	71.61	1.61	3.5	57%	0	0	0
The Bookhive	159.20	43	41.81	1.3562	4	80%	0	0	0
GBD BOOKS	159.00	232	41.61	1.3545	4	68%	0	0	0
Comma365	199.00	2,242	81.61	1.6952	4.5	95%	0	0	0
RSONS	166.00	481	48.61	1.4141	4.5	84%	0	0	0
ScribbleGraffito	165.17	29	47.78	1.407	4.5	91%	0	0	0
Starmark	179.10	2,139	61.71	1.5257	3.5	68%	0	0	0
The Grand_Store	220.00	10	102.61	1.8741	3	50%	0	0	0
Skycart	179.00	479	61.61	1.5248	4.5	90%	0	0	0
BookInc	186.00	17	68.61	1.5845	4.5	94%	0	0	0
BOOKKR	229.00	5	111.61	1.9508	3.5	60%	0	0	0
Browsers' Lounge	198.00	122	80.61	1.6867	4.5	96%	0	0	0
Booksmandi	176.00	2,531	58.61	1.4993	4.5	89%	0	0	0
Vridhi Books	199.00	62	81.61	1.6952	4	71%	0	0	0
Dhruv Book	199.00	4	81.61	1.6952	3	50%	0	0	0
SN Square	219.00	59	101.61	1.8656	4	75%	0	0	0
Books-a-zillion	179.10	89	61.71	1.5257	4	82%	0	0	0
A to Z Book House	199.00	1,276	81.61	1.6952	3	44%	0	0	0
Ginni Books	274.97	9	157.58	2.3424	4.5	89%	0	0	0
W S Retaill	184.00	34	66.61	1.5674	3.5	68%	0	0	0
B2A UK	934.00	6,928	816.61	7.9564	4.5	83%	0	0	0
D R	1932.00	12,168	1814.61	16.458	4	82%	0	0	0
