Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	389.00	25,151	0.0	1.0	4.5	92%	1	0	1
Cloudtail India	389.00	1,299,286	0.0	1.0	4.5	92%	1	1	0
World500	407.00	3,277	18.0	1.0463	4	76%	0	0	0
aMuse	449.00	256	60.0	1.1542	4.5	86%	1	0	0
Amazing_Buy	457.00	17,789	68.0	1.1748	4.5	95%	1	0	0
Inetrade India	391.89	3,255	2.89	1.0074	4	75%	0	0	0
Crossword Bookstores Ltd	479.00	2,475	90.0	1.2314	4	74%	0	0	0
R-our Book	449.00	1,305	60.0	1.1542	4	76%	0	0	0
Mumbai gift corner	501.00	720	112.0	1.2879	4.5	89%	0	0	0
MK BOOKS INDIA	509.00	2,249	120.0	1.3085	2.5	34%	0	0	0
RSONS	443.00	481	54.0	1.1388	4.5	84%	0	0	0
Bookflow	521.13	3,100	132.13	1.3397	3.5	68%	0	0	0
Angoor Prakashann	540.00	52	151.0	1.3882	4	80%	0	0	0
BooksRaja	440.00	171	51.0	1.1311	4.5	85%	0	0	0
HERITAGE PUBLISHERS	563.00	783	174.0	1.4473	4.5	94%	0	0	0
lollypop	499.00	2	110.0	1.2828	5	100%	0	0	0
ScribbleGraffito	491.18	29	102.18	1.2627	4.5	91%	0	0	0
V5MARK	466.00	8	77.0	1.1979	4	75%	0	0	0
Skycart	500.00	479	111.0	1.2853	4.5	90%	0	0	0
Suraj Trading - Express Delivery	487.00	48	98.0	1.2519	3	53%	0	0	0
MegaOnlineDeals	487.00	187	98.0	1.2519	4	79%	0	0	0
BSK Book	564.00	160	175.0	1.4499	3.5	60%	0	0	0
#BooksStore	527.00	6	138.0	1.3548	5	100%	0	0	0
Amazing Buy	599.00	183,788	210.0	1.5398	5	98%	1	0	0
Buy Amazing Books	599.00	3,558	210.0	1.5398	3	51%	0	0	0
S B T books	554.00	113	165.0	1.4242	4.5	88%	0	0	0
W S Retaill	553.00	34	164.0	1.4216	3.5	68%	0	0	0
CrossWord Books	551.00	116	162.0	1.4165	5	95%	0	0	0
Kushii Radiance Bookshop	510.00	63	121.0	1.3111	4.5	84%	0	0	0
Shreeganesh16	531.00	27	142.0	1.365	4.5	83%	0	0	0
DilliDukan	537.00	5	148.0	1.3805	5	100%	0	0	0
BOOK CENTRE	519.00	862	130.0	1.3342	4	81%	0	0	0
BookInc	540.00	17	151.0	1.3882	4.5	94%	0	0	0
Abhinav Books Store	539.10	60	150.1	1.3859	3	53%	0	0	0
BookAdda	551.00	365	162.0	1.4165	3	46%	0	0	0
Book store01	599.00	14	210.0	1.5398	3.5	57%	0	0	0
Winmaarc	630.00	118	241.0	1.6195	3.5	68%	0	0	0
BOOKKR	599.00	5	210.0	1.5398	3.5	60%	0	0	0
Books-a-zillion	539.10	89	150.1	1.3859	4	82%	0	0	0
Browsers' Lounge	576.00	122	187.0	1.4807	4.5	96%	0	0	0
BSK Book	564.00	160	175.0	1.4499	3.5	60%	0	0	0
S B T books	557.00	113	168.0	1.4319	4.5	88%	0	0	0
W S Retaill	553.00	34	164.0	1.4216	3.5	68%	0	0	0
CrossWord Books	551.00	116	162.0	1.4165	5	95%	0	0	0
The Grand_Store	600.00	10	211.0	1.5424	3	50%	0	0	0
Talekart	599.00	19	210.0	1.5398	5	95%	0	0	0
Jain Book Agency	599.00	964	210.0	1.5398	3.5	68%	0	0	0
A to Z Book House	599.00	1,275	210.0	1.5398	3	45%	0	0	0
Ambe Books	619.52	2	230.52	1.5926	3	50%	0	0	0
Ginni Books	619.62	9	230.62	1.5929	4.5	89%	0	0	0
CrossWord Books	551.00	116	162.0	1.4165	5	95%	0	0	0
Shreeganesh16	531.00	27	142.0	1.365	4.5	83%	0	0	0
BookInc	540.00	17	151.0	1.3882	4.5	94%	0	0	0
Winmaarc	630.00	118	241.0	1.6195	3.5	68%	0	0	0
Abhinav Books Store	551.00	60	162.0	1.4165	3	53%	0	0	0
BOOKKR	599.00	5	210.0	1.5398	3.5	60%	0	0	0
