Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ONLINE BOOK MART	499.00		0.0	1.0			0	0	0
uRead-Store	527.00	25,160	28.0	1.0561	4.5	92%	1	0	1
Sunrise Book store	925.00	1,360	426.0	1.8537	3.5	61%	0	0	0
Atlantic Publishers and Distributors	904.00	14,542	405.0	1.8116	4.5	94%	0	0	0
Peacockbooks	1074.00	2,803	575.0	2.1523	4.5	92%	0	0	0
E S CORPORATION	1050.00	211	551.0	2.1042	4.5	85%	0	0	0
Bookswagon	1159.00	6,390	660.0	2.3226	4	70%	0	0	0
CB-India	1349.00	3,033	850.0	2.7034	4.5	95%	0	0	0
INFINITE BOOKS	1754.96	291	1255.96	3.517	5	99%	0	0	0
SmartGlobal	2141.00	214	1642.0	4.2906	3	50%	0	0	0
Bookswagon	1164.00	6,390	665.0	2.3327	4	70%	0	0	0
Bookswagon	1186.00	6,390	687.0	2.3768	4	70%	0	0	0
Sunrise Book store	1223.00	1,360	724.0	2.4509	3.5	61%	0	0	0
Bookswagon	1186.00	6,390	687.0	2.3768	4	70%	0	0	0
Atlantic Publishers and Distributors	1226.00	14,542	727.0	2.4569	4.5	94%	0	0	0
Sunrise Book store	1157.00	1,360	658.0	2.3186	3.5	61%	0	0	0
Sunrise Book store	1200.00	1,360	701.0	2.4048	3.5	61%	0	0	0
Fast Media 2	2157.29	6,007	1658.29	4.3232	4	72%	0	0	0
D R	2334.00	12,168	1835.0	4.6774	4	82%	0	0	0
