Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Buy Amazing Books	271.00	3,555	9.93	1.038	3	51%	0	0	0
World500	271.00	3,267	9.93	1.038	4	76%	0	0	0
uRead-Store	312.00	25,138	50.93	1.1951	4.5	92%	1	0	1
Amazing_Buy	312.00	17,787	50.93	1.1951	4.5	95%	1	0	0
MS Venture	315.00	13	53.93	1.2066	4	77%	0	0	0
Inetrade India	261.07	3,254	0.0	1.0	4	75%	0	0	0
SachinVentures	349.00	6	87.93	1.3368	4.5	83%	0	0	0
ReadAhead	359.00	213	97.93	1.3751	4	79%	0	0	0
Bookflow	359.10	3,100	98.03	1.3755	3.5	68%	0	0	0
killer,sbooks	383.00	18	121.93	1.467	5	100%	0	0	0
Book store01	369.00	14	107.93	1.4134	3.5	57%	0	0	0
Goodread Bookstore	319.00	579	57.93	1.2219	5	97%	0	0	0
Santusti Enterprises	399.00	26	137.93	1.5283	4	81%	0	0	0
MK BOOKS INDIA	399.00	2,247	137.93	1.5283	2.5	34%	0	0	0
ScribbleGraffito	331.17	29	70.1	1.2685	4.5	91%	0	0	0
BSK Book	389.00	160	127.93	1.49	3.5	61%	0	0	0
CrossWord Books	367.00	116	105.93	1.4058	5	95%	0	0	0
BOOKFACTORY	369.00	6	107.93	1.4134	3.5	67%	0	0	0
Starmark	359.10	2,139	98.03	1.3755	3.5	68%	0	0	0
Amazing BookS	319.00	106	57.93	1.2219	3	54%	0	0	0
A to Z Book House	399.00	1,275	137.93	1.5283	3	46%	0	0	0
BOOKKR	499.00	5	237.93	1.9114	3.5	60%	0	0	0
BookInc	465.00	17	203.93	1.7811	4.5	94%	0	0	0
SN Square	549.00	59	287.93	2.1029	4	75%	0	0	0
S B T books	368.00	113	106.93	1.4096	4.5	88%	0	0	0
Universal Books House	499.00	1	237.93	1.9114	5	100%	0	0	0
Bookswagon	710.00	6,382	448.93	2.7196	4	70%	0	0	0
W S Retaill	368.00	34	106.93	1.4096	3.5	68%	0	0	0
Sunrise Book store	705.00	1,358	443.93	2.7004	3.5	61%	0	0	0
B2A UK	1118.00	6,928	856.93	4.2824	4.5	83%	0	0	0
CrossWord Books	367.00	116	105.93	1.4058	5	95%	0	0	0
Bookswagon	978.00	6,382	716.93	3.7461	4	70%	0	0	0
Sunrise Book store	952.00	1,358	690.93	3.6465	3.5	61%	0	0	0
Bookswagon	1194.00	6,382	932.93	4.5735	4	70%	0	0	0
INFINITE BOOKS	1267.44	287	1006.37	4.8548	5	99%	0	0	0
Sunrise Book store	1168.00	1,358	906.93	4.4739	3.5	61%	0	0	0
etohfa	2186.00	23	1924.93	8.3732	5	100%	0	0	0
