Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	669.00	1,299,238	0.0	1.0	4.5	92%	1	1	1
Krupajala Agencies	685.00	7	16.0	1.0239	2.5	29%	0	0	0
ReaderBooks	798.00	441	129.0	1.1928	4	72%	0	0	0
uRead-Store	892.00	25,138	223.0	1.3333	4.5	92%	1	0	0
All India Book House	895.00	2,957	226.0	1.3378	4.5	93%	1	0	0
Mittal Books India	937.00	15,728	268.0	1.4006	4.5	95%	1	0	0
Commercial House	825.00	4	156.0	1.2332	5	100%	0	0	0
Sunrise Book store	809.00	1,358	140.0	1.2093	3.5	61%	0	0	0
O_Store	802.78	593	133.78	1.2	4.5	87%	0	0	0
Rama BOOKS	822.36	6	153.36	1.2292	3.5	67%	0	0	0
MK BOOKS INDIA	979.00	2,247	310.0	1.4634	2.5	34%	0	0	0
The Best Book Store	899.00	55	230.0	1.3438	3.5	54%	0	0	0
Inetrade India	970.36	3,253	301.36	1.4505	4	75%	0	0	0
MANJU INTERNATIONAL	979.00	86	310.0	1.4634	4	79%	0	0	0
BOOK CENTRE	987.00	862	318.0	1.4753	4	81%	0	0	0
Manila Books Services	979.00	13	310.0	1.4634	4.5	92%	0	0	0
Books-a-zillion	979.00	89	310.0	1.4634	4	82%	0	0	0
V5MARK	970.00	8	301.0	1.4499	4	75%	0	0	0
Booksmandi	979.00	2,531	310.0	1.4634	4.5	89%	0	0	0
SAI BOOKS	969.00	181	300.0	1.4484	3	46%	0	0	0
Sunrise Book store	831.00	1,358	162.0	1.2422	3.5	61%	0	0	0
Books-a-zillion	979.00	89	310.0	1.4634	4	82%	0	0	0
Ebookstore	1200.00	522	531.0	1.7937	4.5	85%	0	0	0
Book eHub	1250.00	32	581.0	1.8685	4	72%	0	0	0
ASIAN TREASURES	1277.00	18	608.0	1.9088	4.5	94%	0	0	0
ReaderBooks	1233.00	441	564.0	1.843	4	72%	0	0	0
SAI BOOKS	1259.00	181	590.0	1.8819	3	46%	0	0	0
Speedy_Books	1492.00	490	823.0	2.2302	4.5	81%	0	0	0
Books-a-zillion	979.00	89	310.0	1.4634	4	82%	0	0	0
Sunrise Book store	887.00	1,358	218.0	1.3259	3.5	61%	0	0	0
