Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Geetha Enterprises, Bangalore	384.00	42	9.0	1.024	4	76%	0	0	0
SB Center	375.00	13	0.0	1.0	4.5	92%	0	0	0
Amazing_Buy	449.00	17,787	74.0	1.1973	4.5	95%	1	0	1
uRead-Store	449.00	25,138	74.0	1.1973	4.5	92%	1	0	0
Trans Infopreneur Inc	450.00	218	75.0	1.2	4.5	94%	0	0	0
Inetrade India	391.89	3,253	16.89	1.045	4	75%	0	0	0
BOOKS BOOKS INDIA	376.00	56	1.0	1.0027	3.5	55%	0	0	0
siddharth books	400.00	51	25.0	1.0667	2.5	36%	0	0	0
Repro Books-On-Demand	491.00	8,429	116.0	1.3093	4.5	94%	1	0	0
aspire india	500.00	331	125.0	1.3333	4	73%	1	0	0
MK BOOKS INDIA	509.00	2,247	134.0	1.3573	2.5	34%	0	0	0
Sri Ganesha Books	431.00	382	56.0	1.1493	4	82%	0	0	0
FOUNTAINHEAD	431.00	98	56.0	1.1493	4.5	91%	0	0	0
Best Price_	490.00	224	115.0	1.3067	4	82%	0	0	0
Bookswagon	481.00	6,382	106.0	1.2827	4	70%	0	0	0
Booknow	467.00	898	92.0	1.2453	4	80%	0	0	0
Skycart	500.00	479	125.0	1.3333	4.5	90%	0	0	0
ScribbleGraffito	497.17	29	122.17	1.3258	4.5	91%	0	0	0
Book store01	554.00	14	179.0	1.4773	3.5	57%	0	0	0
Amazing BookS	479.00	106	104.0	1.2773	3	54%	0	0	0
aspire india	550.00	331	175.0	1.4667	4	73%	1	0	0
aspire india	479.00	331	104.0	1.2773	4	73%	0	0	0
BookInc	558.00	17	183.0	1.488	4.5	94%	0	0	0
BOOKKR	599.00	5	224.0	1.5973	3.5	60%	0	0	0
ReproIndia	599.00	924	224.0	1.5973	4	79%	0	0	0
W S Retaill	553.00	34	178.0	1.4747	3.5	68%	0	0	0
D R	2617.00	12,168	2242.0	6.9787	4	82%	0	0	0
Poly collections Books	2683.00	10	2308.0	7.1547	3.5	70%	0	0	0
